target_column,train_size_,method,n_estimators,lr,tree_size,val_rmse
Volume,760,TradaBoostR2,40,0.5,1,93.6820185982111
Volume,760,TradaBoostR2,40,0.5,2,87.01640065325745
Volume,760,TradaBoostR2,40,0.5,3,113.0250626944722
Volume,760,TradaBoostR2,40,0.5,4,91.64621152632053
Volume,760,TradaBoostR2,40,0.5,5,141.4559747938555
Volume,760,TradaBoostR2,40,1.0,1,90.65422093059232
Volume,760,TradaBoostR2,40,1.0,2,86.45371574346882
Volume,760,TradaBoostR2,40,1.0,3,90.9738505698597
Volume,760,TradaBoostR2,40,1.0,4,118.46637142066018
Volume,760,TradaBoostR2,40,1.0,5,116.75793514029786
Volume,760,TradaBoostR2,50,0.1,1,85.99997413676482
Volume,760,TradaBoostR2,50,0.1,2,119.76553251871253
Volume,760,TradaBoostR2,50,0.1,3,115.93918794852866
Volume,760,TradaBoostR2,50,0.1,4,139.1453238134656
Volume,760,TradaBoostR2,50,0.1,5,108.36469625696127
Volume,760,TradaBoostR2,50,0.5,1,93.12471569917268
Volume,760,TradaBoostR2,50,0.5,2,100.17669454168143
Volume,760,TradaBoostR2,50,0.5,3,128.20243152893426
Volume,760,TradaBoostR2,50,0.5,4,114.735570499114
Volume,760,TradaBoostR2,50,0.5,5,138.9428498938749
Volume,760,TradaBoostR2,50,1.0,1,90.39897947055844
Volume,760,TradaBoostR2,50,1.0,2,86.35936438794137
Volume,760,TradaBoostR2,50,1.0,3,138.84915535049987
Volume,760,TradaBoostR2,50,1.0,4,99.53903115249545
Volume,760,TradaBoostR2,50,1.0,5,293.90147465862583
Volume,855,TradaBoostR2,10,0.1,1,81.82879333977594
Volume,855,TradaBoostR2,10,0.1,2,86.19549836130581
Volume,855,TradaBoostR2,10,0.1,3,173.59809549893268
Volume,855,TradaBoostR2,10,0.1,4,194.4549350678082
Volume,855,TradaBoostR2,10,0.1,5,164.28153563998976
Volume,855,TradaBoostR2,10,0.5,1,88.79277398246441
Volume,855,TradaBoostR2,10,0.5,2,86.14880563447494
Volume,855,TradaBoostR2,10,0.5,3,102.07398934020087
Volume,855,TradaBoostR2,10,0.5,4,104.43552500938249
Volume,855,TradaBoostR2,10,0.5,5,116.70268109730395
Volume,855,TradaBoostR2,10,1.0,1,97.01664273277049
Volume,855,TradaBoostR2,10,1.0,2,92.15311482671456
Volume,855,TradaBoostR2,10,1.0,3,97.0901510798334
Volume,855,TradaBoostR2,10,1.0,4,181.05028251059116
Volume,855,TradaBoostR2,10,1.0,5,121.59143466081409
Volume,855,TradaBoostR2,20,0.1,1,79.34960872483632
Volume,855,TradaBoostR2,20,0.1,2,84.27737290395109
Volume,855,TradaBoostR2,20,0.1,3,86.00554453759695
Volume,855,TradaBoostR2,20,0.1,4,345.7297863624745
Volume,855,TradaBoostR2,20,0.1,5,244.8170750189819
Volume,855,TradaBoostR2,20,0.5,1,94.5669089474623
Volume,855,TradaBoostR2,20,0.5,2,86.6304115568054
Volume,855,TradaBoostR2,20,0.5,3,90.1240683233157
Volume,855,TradaBoostR2,20,0.5,4,109.83038222820085
Volume,855,TradaBoostR2,20,0.5,5,151.7236497924292
Volume,855,TradaBoostR2,20,1.0,1,93.30306162107313
Volume,855,TradaBoostR2,20,1.0,2,95.74946733063382
Volume,855,TradaBoostR2,20,1.0,3,94.43397074615237
Volume,855,TradaBoostR2,20,1.0,4,184.7443771024894
Volume,855,TradaBoostR2,20,1.0,5,108.08358864993825
Volume,855,TradaBoostR2,30,0.1,1,80.94517827791924
Volume,855,TradaBoostR2,30,0.1,2,89.5358309917782
Volume,855,TradaBoostR2,30,0.1,3,99.27594100621181
Volume,855,TradaBoostR2,30,0.1,4,261.0245621964435
Volume,855,TradaBoostR2,30,0.1,5,115.92672037241633
Volume,855,TradaBoostR2,30,0.5,1,93.33581734570106
Volume,855,TradaBoostR2,30,0.5,2,85.26812460977523
Volume,855,TradaBoostR2,30,0.5,3,114.93480000383347
Volume,855,TradaBoostR2,30,0.5,4,87.22697794151976
Volume,855,TradaBoostR2,30,0.5,5,114.51891081165881
Volume,855,TradaBoostR2,30,1.0,1,91.50894593502646
Volume,855,TradaBoostR2,30,1.0,2,118.7394664982788
Volume,855,TradaBoostR2,30,1.0,3,88.36196608189937
Volume,855,TradaBoostR2,30,1.0,4,107.26114921490878
Volume,855,TradaBoostR2,30,1.0,5,128.24141301738072
Volume,855,TradaBoostR2,40,0.1,1,82.42805761310973
Volume,855,TradaBoostR2,40,0.1,2,89.75707133369869
Volume,855,TradaBoostR2,40,0.1,3,91.63058125000583
Volume,855,TradaBoostR2,40,0.1,4,195.423871543939
Volume,855,TradaBoostR2,40,0.1,5,107.54704449511
Volume,855,TradaBoostR2,40,0.5,1,92.48164472689528
Volume,855,TradaBoostR2,40,0.5,2,87.74127363501702
Volume,855,TradaBoostR2,40,0.5,3,87.26293604750518
Volume,855,TradaBoostR2,40,0.5,4,112.37265495530991
Volume,855,TradaBoostR2,40,0.5,5,137.05813652722347
Volume,855,TradaBoostR2,40,1.0,1,90.62601539931619
Volume,855,TradaBoostR2,40,1.0,2,85.67374017252477
Volume,855,TradaBoostR2,40,1.0,3,92.4496936530688
Volume,855,TradaBoostR2,40,1.0,4,90.1709555097646
Volume,855,TradaBoostR2,40,1.0,5,208.76319696827363
Volume,855,TradaBoostR2,50,0.1,1,84.95628861359651
Volume,855,TradaBoostR2,50,0.1,2,79.97306053701966
Volume,855,TradaBoostR2,50,0.1,3,89.2819974117529
Volume,855,TradaBoostR2,50,0.1,4,193.8437273565313
Volume,855,TradaBoostR2,50,0.1,5,112.92122161161637
Volume,855,TradaBoostR2,50,0.5,1,93.41591891497632
Volume,855,TradaBoostR2,50,0.5,2,100.31813040154805
Volume,855,TradaBoostR2,50,0.5,3,99.27492879513159
Volume,855,TradaBoostR2,50,0.5,4,143.86871042403368
Volume,855,TradaBoostR2,50,0.5,5,119.1745563610214
Volume,855,TradaBoostR2,50,1.0,1,89.02670494880545
Volume,855,TradaBoostR2,50,1.0,2,97.20154646714636
Volume,855,TradaBoostR2,50,1.0,3,85.28817454807798
Volume,855,TradaBoostR2,50,1.0,4,120.7495394300098
Volume,855,TradaBoostR2,50,1.0,5,154.55299653049138
Volume,950,TradaBoostR2,10,0.1,1,81.1211375041124
Volume,950,TradaBoostR2,10,0.1,2,86.5688478693505
Volume,950,TradaBoostR2,10,0.1,3,131.2647961730792
Volume,950,TradaBoostR2,10,0.1,4,258.07879741591626
Volume,950,TradaBoostR2,10,0.1,5,223.23009071774396
Volume,950,TradaBoostR2,10,0.5,1,87.22339368212381
Volume,950,TradaBoostR2,10,0.5,2,144.57566678560752
Volume,950,TradaBoostR2,10,0.5,3,135.89159755934006
Volume,950,TradaBoostR2,10,0.5,4,110.28661026920551
Volume,950,TradaBoostR2,10,0.5,5,131.8386037915523
Volume,950,TradaBoostR2,10,1.0,1,93.90439920137928
Volume,950,TradaBoostR2,10,1.0,2,168.20668806047138
Volume,950,TradaBoostR2,10,1.0,3,104.05738407957548
Volume,950,TradaBoostR2,10,1.0,4,163.203887511137
Volume,950,TradaBoostR2,10,1.0,5,152.3636644346629
Volume,950,TradaBoostR2,20,0.1,1,86.36421385878384
Volume,950,TradaBoostR2,20,0.1,2,86.38440230369133
Volume,950,TradaBoostR2,20,0.1,3,108.42343203167302
Volume,950,TradaBoostR2,20,0.1,4,141.53617100925425
Volume,950,TradaBoostR2,20,0.1,5,160.97923389626794
Volume,950,TradaBoostR2,20,0.5,1,92.54825816734136
Volume,950,TradaBoostR2,20,0.5,2,85.49471856233455
Volume,950,TradaBoostR2,20,0.5,3,134.52579448502914
Volume,950,TradaBoostR2,20,0.5,4,103.39956073445458
Volume,950,TradaBoostR2,20,0.5,5,151.7691997504719
Volume,950,TradaBoostR2,20,1.0,1,93.71078883277474
Volume,950,TradaBoostR2,20,1.0,2,88.31144566290986
Volume,950,TradaBoostR2,20,1.0,3,102.86035855295623
Volume,950,TradaBoostR2,20,1.0,4,136.71111429291923
Volume,950,TradaBoostR2,20,1.0,5,113.88481169867455
Volume,950,TradaBoostR2,30,0.1,1,79.24352825513101
Volume,950,TradaBoostR2,30,0.1,2,128.82791077254734
Volume,950,TradaBoostR2,30,0.1,3,107.58382653214531
Volume,950,TradaBoostR2,30,0.1,4,100.93051621482024
Volume,950,TradaBoostR2,30,0.1,5,116.52634379913971
Volume,950,TradaBoostR2,30,0.5,1,94.30087434377936
Volume,950,TradaBoostR2,30,0.5,2,87.19167901573648
Volume,950,TradaBoostR2,30,0.5,3,88.76918350147471
Volume,950,TradaBoostR2,30,0.5,4,133.0182558729235
Volume,950,TradaBoostR2,30,0.5,5,102.97538331434426
Volume,950,TradaBoostR2,30,1.0,1,91.17038871775264
Volume,950,TradaBoostR2,30,1.0,2,156.71169347687461
Volume,950,TradaBoostR2,30,1.0,3,86.9938002330405
Volume,950,TradaBoostR2,30,1.0,4,93.42336986577058
Volume,950,TradaBoostR2,30,1.0,5,125.71671786531331
Volume,950,TradaBoostR2,40,0.1,1,82.29193617415575
Volume,950,TradaBoostR2,40,0.1,2,129.38694121808476
Volume,950,TradaBoostR2,40,0.1,3,101.25622816091644
Volume,950,TradaBoostR2,40,0.1,4,101.64510091653514
Volume,950,TradaBoostR2,40,0.1,5,110.75917518683275
Volume,950,TradaBoostR2,40,0.5,1,92.61370435306988
Volume,950,TradaBoostR2,40,0.5,2,104.1019535679075
Volume,950,TradaBoostR2,40,0.5,3,124.66621307723918
Volume,950,TradaBoostR2,40,0.5,4,104.97525138539318
Volume,950,TradaBoostR2,40,0.5,5,385.1921103773525
Volume,950,TradaBoostR2,40,1.0,1,92.00553465704769
Volume,950,TradaBoostR2,40,1.0,2,115.33650265065403
Volume,950,TradaBoostR2,40,1.0,3,88.35413063107032
Volume,950,TradaBoostR2,40,1.0,4,92.40772594419488
Volume,950,TradaBoostR2,40,1.0,5,107.03712899739587
Volume,950,TradaBoostR2,50,0.1,1,84.82076719787749
Volume,950,TradaBoostR2,50,0.1,2,138.8540223142898
Volume,950,TradaBoostR2,50,0.1,3,102.44290886391954
Volume,950,TradaBoostR2,50,0.1,4,96.70535881351194
Volume,950,TradaBoostR2,50,0.1,5,102.15605930996477
Volume,950,TradaBoostR2,50,0.5,1,93.16662944174072
Volume,950,TradaBoostR2,50,0.5,2,85.91667998316291
Volume,950,TradaBoostR2,50,0.5,3,127.95917685031903
Volume,950,TradaBoostR2,50,0.5,4,109.6952817180168
Volume,950,TradaBoostR2,50,0.5,5,138.43014071210914
Volume,950,TradaBoostR2,50,1.0,1,89.3542638097804
Volume,950,TradaBoostR2,50,1.0,2,127.14700260913196
Volume,950,TradaBoostR2,50,1.0,3,150.51038268408533
Volume,950,TradaBoostR2,50,1.0,4,103.0745877035152
Volume,950,TradaBoostR2,50,1.0,5,100.1480385170112
