,seed,method,v,target_tree_size,rmse,mae
93,1,xgboost_naive_transfer,0.1,5,76.84320405679804,56.835953117115324
94,1,xgboost,0.1,6,84.30093097097043,58.27860923845339
95,1,xgboost_naive_transfer,0.1,6,77.83686407485504,56.8990249275318
96,1,xgboost,0.1,7,87.32910745993459,60.038925432970835
97,1,xgboost_naive_transfer,0.1,7,79.31175091850046,57.565589596958816
98,1,xgboost,0.12,1,74.05282055273865,52.759076975267476
99,1,xgboost_naive_transfer,0.12,1,76.25198379120442,56.74019922060896
100,1,xgboost,0.12,2,74.7557534890941,52.817330052045854
101,1,xgboost_naive_transfer,0.12,2,76.03764282201213,56.59767117520353
102,1,xgboost,0.12,3,79.09510877140688,55.10333912045491
103,1,xgboost_naive_transfer,0.12,3,75.25220362227591,55.57058355657838
104,1,xgboost,0.12,4,80.40023798411441,55.767561049419626
105,1,xgboost_naive_transfer,0.12,4,75.94397467806444,56.021293456373556
106,1,xgboost,0.12,5,82.92731464731669,56.68438169811348
107,1,xgboost_naive_transfer,0.12,5,77.49268975859964,57.125519220658504
108,1,xgboost,0.12,6,84.32629124165526,58.130868931526315
109,1,xgboost_naive_transfer,0.12,6,78.18212898381002,57.60609892943146
110,1,xgboost,0.12,7,86.46500875915507,59.34813305313273
111,1,xgboost_naive_transfer,0.12,7,80.18578639401768,58.520674760380395
112,1,xgboost,0.15,1,74.3551942610216,52.89772955112305
113,1,xgboost_naive_transfer,0.15,1,76.52617065569652,56.76743988755394
114,1,xgboost,0.15,2,74.17671137741917,52.57181204936421
115,1,xgboost_naive_transfer,0.15,2,76.89103799930557,56.81183184913441
116,1,xgboost,0.15,3,78.68114495229352,54.507796745008655
117,1,xgboost_naive_transfer,0.15,3,76.5927787443944,56.234067647574065
118,1,xgboost,0.15,4,80.69707221187888,56.01961775801418
119,1,xgboost_naive_transfer,0.15,4,77.1368160061975,56.78157251595817
120,1,xgboost,0.15,5,82.31344477273379,56.58681925612097
121,1,xgboost_naive_transfer,0.15,5,77.95720180255813,57.5345285167103
122,1,xgboost,0.15,6,84.99355329528352,58.449332649619194
123,1,xgboost_naive_transfer,0.15,6,80.4267059095323,58.33955336889575
124,1,xgboost,0.15,7,86.48025293387602,59.296274401877014
125,1,xgboost_naive_transfer,0.15,7,81.9729259602939,58.97014018448907
126,2,xgboost,0.005,1,86.34707956410647,61.20936744014414
127,2,xgboost_naive_transfer,0.005,1,79.90269483977478,58.81733226859744
128,2,xgboost,0.005,2,86.04529570685449,60.871650075847654
129,2,xgboost_naive_transfer,0.005,2,79.19697813562615,57.970068175581986
130,2,xgboost,0.005,3,86.24396054585743,61.286209560588865
