,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
182,2,Hgv,570,TradaBoostR2,10,0.5,1,2.275477507614498,1.6126803418069182,2.1848957614136384,1.62403594435607
183,2,Hgv,570,TradaBoostR2,10,0.5,2,2.53714523259947,1.7768725798537617,2.4992070551373597,1.7745385921618977
184,2,Hgv,570,TradaBoostR2,20,0.1,1,2.053807155712982,1.44427508681524,2.0595854899944133,1.5300099719625322
185,2,Hgv,570,TradaBoostR2,20,0.1,2,2.2487516603347792,1.5480668937370872,2.0802524356177376,1.555163333061705
186,2,Hgv,570,TradaBoostR2,20,0.5,1,2.4776874448199844,1.7826932876421424,2.3427017249754827,1.8041392769115816
187,2,Hgv,855,TradaBoostR2,10,0.1,1,2.0802708750552767,1.4771186436724282,2.0106345427689503,1.5077947149258584
188,2,Hgv,760,TradaBoostR2,10,0.1,1,2.1001271227028853,1.4786087607572354,2.0443803187746608,1.5139989548855264
189,2,Hgv,570,TradaBoostR2,20,0.5,2,2.617832309744191,1.8908614671221984,2.4791591113160605,1.8436541868304068
190,2,Hgv,855,TradaBoostR2,10,0.1,2,2.492485793252352,1.6481287351436216,2.108901814943109,1.5746709970057615
191,2,Hgv,760,TradaBoostR2,10,0.1,2,2.1656920674143243,1.501505747489089,2.096729572980036,1.5474083417687796
192,2,Hgv,855,TradaBoostR2,10,0.5,1,2.468879397873813,1.8065081216975132,2.449879103081142,1.7775632007451638
193,3,Hgv,95,TradaBoostR2,10,0.1,1,2.62673918025337,1.8667461803562884,2.576988952513971,1.6747014579235835
194,2,Hgv,760,TradaBoostR2,10,0.5,1,2.335905684819377,1.7112678835303885,2.238712548024896,1.6940959639329034
195,2,Hgv,570,TradaBoostR2,30,0.1,1,2.154791140073429,1.5160463011240124,2.116802357202293,1.5856133864086734
196,3,Hgv,190,TradaBoostR2,10,0.1,1,2.708783177664466,1.850932661621869,4.250264160965658,1.7449379742568245
197,3,Hgv,285,TradaBoostR2,10,0.1,1,2.550485684387528,1.7745201397039223,2.430080158564741,1.6393047963787712
198,2,Hgv,855,TradaBoostR2,10,0.5,2,2.526449705225335,1.8247517685207224,2.4717206028868848,1.840863321319045
199,3,Hgv,95,TradaBoostR2,10,0.1,2,3.963185863352312,2.451245701308619,4.391602089790775,2.331589401371363
200,2,Hgv,760,TradaBoostR2,10,0.5,2,2.4939052412693954,1.7998553570986089,2.3833934186186974,1.7221241648392285
201,3,Hgv,190,TradaBoostR2,10,0.1,2,4.188161633946649,2.4876707366575346,4.958118031925274,2.4381067305032245
202,3,Hgv,95,TradaBoostR2,10,0.5,1,2.960664431463762,2.115534940444641,4.192561025731844,2.07150820320513
203,3,Hgv,285,TradaBoostR2,10,0.1,2,3.9186998508606665,2.16341254397422,3.525851436529456,1.933395142468202
204,3,Hgv,190,TradaBoostR2,10,0.5,1,3.810153033814434,2.4090189631423597,2.911023758950098,1.9832973664048896
205,2,Hgv,665,TradaBoostR2,10,0.1,1,2.0395222125237065,1.4510719716731797,2.073915112504772,1.5043555817299654
206,2,Hgv,855,TradaBoostR2,20,0.1,1,2.142033555182824,1.5386428471447688,2.0748169725976524,1.5534590626315894
207,3,Hgv,285,TradaBoostR2,10,0.5,1,3.240407194034863,2.218136225407596,2.653056069512537,1.9236374871411204
208,3,Hgv,380,TradaBoostR2,10,0.1,1,2.509938762517832,1.7414858160061375,2.798301925096056,1.6605946607011424
209,2,Hgv,760,TradaBoostR2,20,0.1,1,2.1316722494538074,1.5154103824158975,2.02701246205106,1.510534836622211
210,3,Hgv,95,TradaBoostR2,10,0.5,2,3.852633945658576,2.13829760296234,6.81693273208416,2.368599138013979
211,3,Hgv,190,TradaBoostR2,10,0.5,2,3.895212679625389,2.500266462346532,7.721992530251696,2.3825824613857827
212,2,Hgv,570,TradaBoostR2,30,0.1,2,2.1657716745028397,1.5338495965371244,2.1852786912030564,1.6161877064341326
213,2,Hgv,665,TradaBoostR2,10,0.1,2,2.5384233234552163,1.5707365687368435,8.01234912578947,2.090087898216836
214,3,Hgv,285,TradaBoostR2,10,0.5,2,5.573631517284746,2.5970251494513885,8.541655549209892,2.734852642116716
215,3,Hgv,380,TradaBoostR2,10,0.1,2,3.675533463044137,2.096777800716098,2.844759418461631,1.8813569349484025
216,3,Hgv,95,TradaBoostR2,20,0.1,1,2.693682160146569,1.9164055764710584,3.092039753340325,1.765135979907718
217,3,Hgv,190,TradaBoostR2,20,0.1,1,2.713331855452184,1.8169915967383743,2.207585590177401,1.5596677438959683
218,2,Hgv,665,TradaBoostR2,10,0.5,1,2.383774552431991,1.7281138087698635,2.292118502585436,1.7143590834254705
219,3,Hgv,380,TradaBoostR2,10,0.5,1,3.128553314023256,2.113988303053758,2.850805718128434,1.9564672009744315
220,2,Hgv,855,TradaBoostR2,20,0.1,2,2.0693981440736846,1.4854437105621443,2.0893213495939147,1.5529202611274209
