,seed,method,v,target_tree_size,rmse,mae
110,1,xgboost,0.12,7,73.92284816798465,52.115597907848
111,1,xgboost_naive_transfer,0.12,7,75.11601122489887,53.866124726280496
112,1,xgboost,0.15,1,69.53699336477483,47.857316476459246
113,1,xgboost_naive_transfer,0.15,1,73.01097278966445,54.33357883404007
114,1,xgboost,0.15,2,69.00236794384348,47.787523223633364
115,1,xgboost_naive_transfer,0.15,2,73.42447123746753,53.86275864365891
116,1,xgboost,0.15,3,71.09638275531427,49.13595552150458
117,1,xgboost_naive_transfer,0.15,3,72.25524280676193,52.66960218792729
118,1,xgboost,0.15,4,71.30120844592858,50.15962379493267
119,1,xgboost_naive_transfer,0.15,4,72.54317916572379,53.21701151835303
120,1,xgboost,0.15,5,71.8207175582904,50.13819969332021
121,1,xgboost_naive_transfer,0.15,5,74.20999776534458,53.724477155349014
122,1,xgboost,0.15,6,73.64991196137926,51.633236162303135
123,1,xgboost_naive_transfer,0.15,6,74.0594035123656,53.808799402282915
124,1,xgboost,0.15,7,74.8781622449126,52.42837279407716
125,1,xgboost_naive_transfer,0.15,7,74.59535136305344,53.83843913825206
126,2,xgboost,0.005,1,76.6167660329799,55.52620552214175
127,2,xgboost_naive_transfer,0.005,1,78.94264167045493,59.24605871302528
128,2,xgboost,0.005,2,76.45061504950932,54.62134601928788
129,2,xgboost_naive_transfer,0.005,2,78.4536750057954,58.524456408534476
130,2,xgboost,0.005,3,76.23562567063188,54.073920873887
131,2,xgboost_naive_transfer,0.005,3,78.45084791057785,58.49070422446988
132,2,xgboost,0.005,4,77.3098445008799,53.967320309753795
133,2,xgboost_naive_transfer,0.005,4,78.84025982197576,58.93240359814478
134,2,xgboost,0.005,5,78.1997179413167,54.63815240578553
135,2,xgboost_naive_transfer,0.005,5,77.74196010538127,58.40066861408178
136,2,xgboost,0.005,6,78.74271667657611,55.26307461146438
137,2,xgboost_naive_transfer,0.005,6,78.20765801908232,58.296982441828426
138,2,xgboost,0.005,7,80.59485081472359,56.567586143128246
139,2,xgboost_naive_transfer,0.005,7,78.57849445102592,58.46619978821425
140,2,xgboost,0.01,1,76.51581397746386,55.06781097324435
141,2,xgboost_naive_transfer,0.01,1,78.95150873035985,59.19177879548525
142,2,xgboost,0.01,2,76.4346746482267,54.773810130520765
143,2,xgboost_naive_transfer,0.01,2,78.45036670990314,58.52764362574461
144,2,xgboost,0.01,3,76.23368549747518,53.86822614207431
145,2,xgboost_naive_transfer,0.01,3,78.45643038793018,58.470887179366926
146,2,xgboost,0.01,4,77.16772906558043,54.032109114968016
147,2,xgboost_naive_transfer,0.01,4,78.77702808346618,58.84271964261339
148,2,xgboost,0.01,5,78.19522755522347,54.54369198086097
149,2,xgboost_naive_transfer,0.01,5,77.86222210695698,58.43427502318425
150,2,xgboost,0.01,6,78.36715084211284,55.15013638560466
151,2,xgboost_naive_transfer,0.01,6,77.95201345456144,58.20334053659738
152,2,xgboost,0.01,7,80.54907761805862,56.61944599639899
153,2,xgboost_naive_transfer,0.01,7,78.71756884133683,58.549766700940516
154,2,xgboost,0.02,1,76.58041406943647,55.08929985046032
155,2,xgboost_naive_transfer,0.02,1,79.02328883003622,59.19398071749195
156,2,xgboost,0.02,2,76.66443901073133,54.72080972738949
157,2,xgboost_naive_transfer,0.02,2,78.46413123799114,58.44686957671896
158,2,xgboost,0.02,3,76.15526705755731,53.754756102033184
159,2,xgboost_naive_transfer,0.02,3,78.44278058054165,58.46644788810012
160,2,xgboost,0.02,4,77.78321532322978,54.498352901262315
161,2,xgboost_naive_transfer,0.02,4,78.74174681915265,58.78789050309519
162,2,xgboost,0.02,5,78.38563857864811,54.331366353145505
163,2,xgboost_naive_transfer,0.02,5,77.90545340729923,58.396435050612446
164,2,xgboost,0.02,6,78.67843338253704,55.05735263114647
165,2,xgboost_naive_transfer,0.02,6,78.11904947167231,58.11868957911789
166,2,xgboost,0.02,7,80.63948792479002,56.094898006961756
167,2,xgboost_naive_transfer,0.02,7,78.93477650500323,58.65195556651166
168,2,xgboost,0.03,1,76.47578824126465,54.90217151169784
169,2,xgboost_naive_transfer,0.03,1,79.09971088437163,59.18242912222197
170,2,xgboost,0.03,2,76.4256321301704,54.35782032476031
171,2,xgboost_naive_transfer,0.03,2,78.72903526960327,58.57313181334049
172,2,xgboost,0.03,3,75.93932582284451,53.42927070608635
173,2,xgboost_naive_transfer,0.03,3,78.75431989657858,58.49393981701627
174,2,xgboost,0.03,4,77.54634250565066,53.767994036212194
175,2,xgboost_naive_transfer,0.03,4,78.99221936791106,58.71141511353706
176,2,xgboost,0.03,5,78.58917096776413,54.78987968812799
177,2,xgboost_naive_transfer,0.03,5,77.98101743614167,58.193780976530256
178,2,xgboost,0.03,6,78.7200636392566,54.97698469238295
179,2,xgboost_naive_transfer,0.03,6,78.45468118404271,58.18151220902421
180,2,xgboost,0.03,7,80.36375395795551,56.06760139726544
181,2,xgboost_naive_transfer,0.03,7,78.69695948838181,58.20030872965853
182,2,xgboost,0.05,1,76.42185109691916,54.81475941631435
183,2,xgboost_naive_transfer,0.05,1,79.02272030515157,58.9960640762821
