,seed,method,d,v,target_tree_size,rmse,mae
249,12,xgboost_naive_transfer,3,0.15,6,1.5333935016097509,1.1629848660551092
250,12,xgboost,3,0.15,7,2.0393789994574694,1.6196991471821873
251,12,xgboost_naive_transfer,3,0.15,7,1.5932238325082158,1.2252030660053932
252,13,xgboost,3,0.005,1,2.2008840300428196,1.764068846585737
253,13,xgboost_naive_transfer,3,0.005,1,3.5018479316979105,2.9414168148874493
254,13,xgboost,3,0.005,2,1.7151430949427684,1.3598049237620908
255,13,xgboost_naive_transfer,3,0.005,2,2.1899915509298395,1.8321152044006668
256,13,xgboost,3,0.005,3,1.6594751975099626,1.299292011390703
257,13,xgboost_naive_transfer,3,0.005,3,1.4856644779836101,1.2332291353182914
258,13,xgboost,3,0.005,4,1.7972106860946746,1.3907997123249816
259,13,xgboost_naive_transfer,3,0.005,4,1.0963237113771511,0.8983104058391679
260,13,xgboost,3,0.005,5,2.0766428657725937,1.6366116758168119
261,13,xgboost_naive_transfer,3,0.005,5,0.9689979875273141,0.7764469455122759
262,13,xgboost,3,0.005,6,2.2109055557466646,1.751424670622653
263,13,xgboost_naive_transfer,3,0.005,6,0.9550014238041127,0.7424361377313741
264,13,xgboost,3,0.005,7,2.3935179358517265,1.9156250569468094
265,13,xgboost_naive_transfer,3,0.005,7,0.9791405863153447,0.7648114076182888
266,13,xgboost,3,0.01,1,1.666153360889287,1.3234191847458878
267,13,xgboost_naive_transfer,3,0.01,1,2.371025757140913,1.9780531428036343
268,13,xgboost,3,0.01,2,1.5462272682182066,1.2113340257902612
269,13,xgboost_naive_transfer,3,0.01,2,1.1847825456766117,0.9901709048627143
270,13,xgboost,3,0.01,3,1.61491381455259,1.264083556287946
271,13,xgboost_naive_transfer,3,0.01,3,0.8769010303697389,0.7098915659976872
272,13,xgboost,3,0.01,4,1.7944439958430638,1.3935836258109024
273,13,xgboost_naive_transfer,3,0.01,4,0.8254209466460959,0.6434375188559346
274,13,xgboost,3,0.01,5,2.0558430047909706,1.6208128571495963
275,13,xgboost_naive_transfer,3,0.01,5,0.8508300654199793,0.6663770594745144
276,13,xgboost,3,0.01,6,2.2301613649946086,1.7557308636725646
277,13,xgboost_naive_transfer,3,0.01,6,0.925012483035568,0.7132957818490632
278,13,xgboost,3,0.01,7,2.375626250940221,1.8993118773946098
279,13,xgboost_naive_transfer,3,0.01,7,0.9552229489768614,0.7456070036895189
280,13,xgboost,3,0.02,1,1.4831930284077852,1.166028500036878
281,13,xgboost_naive_transfer,3,0.02,1,1.4542532942180963,1.19773926778504
282,13,xgboost,3,0.02,2,1.5450355113385226,1.2113195290841308
283,13,xgboost_naive_transfer,3,0.02,2,0.8385606368959243,0.6731624512158406
284,13,xgboost,3,0.02,3,1.6184934094723373,1.265026498961945
285,13,xgboost_naive_transfer,3,0.02,3,0.8075764602142914,0.6413514616972734
286,13,xgboost,3,0.02,4,1.7820479391396191,1.3773471053591575
287,13,xgboost_naive_transfer,3,0.02,4,0.8269254082815498,0.6396745171048174
288,13,xgboost,3,0.02,5,2.03999238743042,1.607066187289272
289,13,xgboost_naive_transfer,3,0.02,5,0.8623612778669769,0.6734178027337195
