,seed,d,lr,n_estimators,tree_size,rmse,mae
2880,938.0,3.0,0.1,10.0,1.0,3.030884096383626,2.439395856366692
2881,938.0,3.0,0.1,10.0,2.0,2.6975351029139705,2.160327007917821
2882,938.0,3.0,0.1,10.0,3.0,2.3166258588221926,1.790174937869174
2883,938.0,3.0,0.1,10.0,4.0,2.4211348764693916,1.9270679842319038
2884,938.0,3.0,0.1,20.0,1.0,3.030884096383626,2.439395856366692
2885,938.0,3.0,0.1,20.0,2.0,2.6975351029139705,2.160327007917821
2886,938.0,3.0,0.1,20.0,3.0,2.3166258588221926,1.790174937869174
2887,938.0,3.0,0.1,20.0,4.0,2.3267403314630744,1.7961350401325766
2888,938.0,3.0,0.1,30.0,1.0,3.030884096383626,2.439395856366692
2889,938.0,3.0,0.1,30.0,2.0,2.6975351029139705,2.160327007917821
2890,938.0,3.0,0.1,30.0,3.0,2.3166258588221926,1.790174937869174
2891,938.0,3.0,0.1,30.0,4.0,2.331648958892861,1.8017566509422545
2892,938.0,3.0,0.1,50.0,1.0,3.030884096383626,2.439395856366692
2893,938.0,3.0,0.1,50.0,2.0,2.669230693620945,2.0678370159459587
2894,938.0,3.0,0.1,50.0,3.0,2.3144539597976195,1.788867301852708
2895,938.0,3.0,0.1,50.0,4.0,2.331648958892861,1.8017566509422545
2896,938.0,3.0,0.1,100.0,1.0,4.223051836541206,3.411599193635778
2897,938.0,3.0,0.1,100.0,2.0,2.5120916055208826,2.025667325696716
2898,938.0,3.0,0.1,100.0,3.0,2.3166258588221926,1.790174937869174
2899,938.0,3.0,0.1,100.0,4.0,2.20579790823985,1.6965140499294191
2900,938.0,3.0,0.1,150.0,1.0,4.914224124819306,3.981188863136773
2901,938.0,3.0,0.1,150.0,2.0,2.5120916055208826,2.025667325696716
2902,938.0,3.0,0.1,150.0,3.0,2.31623676281957,1.7901164358473123
2903,938.0,3.0,0.1,150.0,4.0,2.2088004192597186,1.6987534172325236
2904,938.0,3.0,0.5,10.0,1.0,3.030884096383626,2.439395856366692
2905,938.0,3.0,0.5,10.0,2.0,2.669230693620945,2.0678370159459587
2906,938.0,3.0,0.5,10.0,3.0,2.3148381008297414,1.7893978478026438
2907,938.0,3.0,0.5,10.0,4.0,2.331648958892861,1.8017566509422545
2908,938.0,3.0,0.5,20.0,1.0,4.223051836541206,3.411599193635778
2909,938.0,3.0,0.5,20.0,2.0,2.2914844777561103,1.7910316629932468
2910,938.0,3.0,0.5,20.0,3.0,2.3166258588221926,1.790174937869174
2911,938.0,3.0,0.5,20.0,4.0,2.2714198338639107,1.7522240198689003
2912,938.0,3.0,0.5,30.0,1.0,4.914224124819306,3.981188863136773
2913,938.0,3.0,0.5,30.0,2.0,2.669230693620945,2.0678370159459587
2914,938.0,3.0,0.5,30.0,3.0,2.31623676281957,1.7901164358473123
2915,938.0,3.0,0.5,30.0,4.0,2.307155634432283,1.7843191918775805
2916,938.0,3.0,0.5,50.0,1.0,4.914224124819306,3.981188863136773
2917,938.0,3.0,0.5,50.0,2.0,2.5120916055208826,2.025667325696716
2918,938.0,3.0,0.5,50.0,3.0,2.351488327414139,1.8488489239149815
2919,938.0,3.0,0.5,50.0,4.0,2.3277409319116424,1.8016300570832708
2920,938.0,3.0,0.5,100.0,1.0,3.030884096383626,2.439395856366692
2921,938.0,3.0,0.5,100.0,2.0,2.5120916055208826,2.025667325696716
2922,938.0,3.0,0.5,100.0,3.0,2.331546251334113,1.8016949958904653
2923,938.0,3.0,0.5,100.0,4.0,2.329098051732091,1.8027191344673945
2924,938.0,3.0,0.5,150.0,1.0,3.030884096383626,2.439395856366692
2925,938.0,3.0,0.5,150.0,2.0,2.5120916055208826,2.025667325696716
2926,938.0,3.0,0.5,150.0,3.0,2.3177075775687164,1.7912172331418192
2927,938.0,3.0,0.5,150.0,4.0,2.3295310231494804,1.8000617065187126
2928,938.0,3.0,1.0,10.0,1.0,4.223051836541206,3.411599193635778
2929,938.0,3.0,1.0,10.0,2.0,2.669230693620945,2.0678370159459587
2930,938.0,3.0,1.0,10.0,3.0,2.3324182866991987,1.828251338868299
2931,938.0,3.0,1.0,10.0,4.0,2.320089069041037,1.7921446130315373
2932,938.0,3.0,1.0,20.0,1.0,4.914224124819306,3.981188863136773
2933,938.0,3.0,1.0,20.0,2.0,2.5120916055208826,2.025667325696716
2934,938.0,3.0,1.0,20.0,3.0,2.3292134607467254,1.8026061386079528
2935,938.0,3.0,1.0,20.0,4.0,2.328618588469595,1.8024841641474953
2936,938.0,3.0,1.0,30.0,1.0,4.914224124819306,3.981188863136773
2937,938.0,3.0,1.0,30.0,2.0,2.5120916055208826,2.025667325696716
2938,938.0,3.0,1.0,30.0,3.0,2.323695853294061,1.7969881881744796
2939,938.0,3.0,1.0,30.0,4.0,2.325002833462233,1.7989710681777291
2940,938.0,3.0,1.0,50.0,1.0,3.030884096383626,2.439395856366692
2941,938.0,3.0,1.0,50.0,2.0,2.5120916055208826,2.025667325696716
2942,938.0,3.0,1.0,50.0,3.0,2.331546251334113,1.8016949958904653
2943,938.0,3.0,1.0,50.0,4.0,2.331094669364182,1.8015578492199291
2944,938.0,3.0,1.0,100.0,1.0,3.030884096383626,2.439395856366692
2945,938.0,3.0,1.0,100.0,2.0,2.5120916055208826,2.025667325696716
2946,938.0,3.0,1.0,100.0,3.0,2.5203200408404864,2.0333500654310988
2947,938.0,3.0,1.0,100.0,4.0,2.331138827699245,1.8019507920219746
2948,938.0,3.0,1.0,150.0,1.0,4.746649696736976,3.8843853646180313
2949,938.0,3.0,1.0,150.0,2.0,4.377102281999135,3.5493014245466408
2950,938.0,3.0,1.0,150.0,3.0,2.5148424541058203,1.9803710863121227
2951,938.0,3.0,1.0,150.0,4.0,2.331138827699245,1.8019507920219746
2952,938.0,6.0,0.1,10.0,1.0,3.0835288449105294,2.485589619825697
2953,938.0,6.0,0.1,10.0,2.0,2.7343118213901185,2.1908081193578997
2954,938.0,6.0,0.1,10.0,3.0,2.420748284676769,1.959335367198859
2955,938.0,6.0,0.1,10.0,4.0,2.1215975530131055,1.6767664063836027
2956,938.0,6.0,0.1,20.0,1.0,3.0835288449105294,2.485589619825697
2957,938.0,6.0,0.1,20.0,2.0,2.7343118213901185,2.1908081193578997
2958,938.0,6.0,0.1,20.0,3.0,2.1215975530131055,1.6767664063836027
2959,938.0,6.0,0.1,20.0,4.0,1.8324706544893055,1.4896838527968594
2960,938.0,6.0,0.1,30.0,1.0,3.0835288449105294,2.485589619825697
2961,938.0,6.0,0.1,30.0,2.0,2.269949409353033,1.7803714910486377
2962,938.0,6.0,0.1,30.0,3.0,2.1215975530131055,1.6767664063836027
2963,938.0,6.0,0.1,30.0,4.0,2.119766023382376,1.675829639213175
2964,938.0,6.0,0.1,50.0,1.0,3.0835288449105294,2.485589619825697
2965,938.0,6.0,0.1,50.0,2.0,2.1845913673099675,1.7090643288579275
2966,938.0,6.0,0.1,50.0,3.0,2.1215975530131055,1.6767664063836027
2967,938.0,6.0,0.1,50.0,4.0,2.1197519945935674,1.6753577462602562
2968,938.0,6.0,0.1,100.0,1.0,5.691790598571987,4.740582664480207
2969,938.0,6.0,0.1,100.0,2.0,2.4105035462685995,1.9196677498747732
2970,938.0,6.0,0.1,100.0,3.0,2.2615002416059333,1.7735687310979837
2971,938.0,6.0,0.1,100.0,4.0,2.120271479765038,1.6763605696109753
2972,938.0,6.0,0.1,150.0,1.0,5.1831380437958545,4.2735857536703445
2973,938.0,6.0,0.1,150.0,2.0,2.4809352972475702,1.9823048033490713
2974,938.0,6.0,0.1,150.0,3.0,2.2596193166762184,1.7720158412697264
2975,938.0,6.0,0.1,150.0,4.0,2.0883590910527934,1.6408146398679888
2976,938.0,6.0,0.5,10.0,1.0,3.0835288449105294,2.485589619825697
2977,938.0,6.0,0.5,10.0,2.0,2.350995045908214,1.807966294816375
2978,938.0,6.0,0.5,10.0,3.0,2.1215975530131055,1.6767664063836027
2979,938.0,6.0,0.5,10.0,4.0,1.9973731709016318,1.5934246386160802
2980,938.0,6.0,0.5,20.0,1.0,5.691790598571987,4.740582664480207
2981,938.0,6.0,0.5,20.0,2.0,2.4809352972475702,1.9823048033490713
2982,938.0,6.0,0.5,20.0,3.0,2.256696611224989,1.770618812376484
2983,938.0,6.0,0.5,20.0,4.0,2.071468731984007,1.637920580752496
2984,938.0,6.0,0.5,30.0,1.0,5.862486138329914,4.852712787238392
2985,938.0,6.0,0.5,30.0,2.0,2.4809352972475702,1.9823048033490713
2986,938.0,6.0,0.5,30.0,3.0,2.1127028572560116,1.6802755142137125
2987,938.0,6.0,0.5,30.0,4.0,2.0898134001012156,1.6417702935148695
2988,938.0,6.0,0.5,50.0,1.0,5.862486138329914,4.852712787238392
2989,938.0,6.0,0.5,50.0,2.0,2.4809352972475702,1.9823048033490713
2990,938.0,6.0,0.5,50.0,3.0,2.122617433070608,1.6783925841556935
2991,938.0,6.0,0.5,50.0,4.0,2.0898134001012156,1.6417702935148695
2992,938.0,6.0,0.5,100.0,1.0,3.0835288449105294,2.485589619825697
2993,938.0,6.0,0.5,100.0,2.0,2.439362258378593,1.9321171201702263
2994,938.0,6.0,0.5,100.0,3.0,2.4808636208214576,1.982229140259319
2995,938.0,6.0,0.5,100.0,4.0,2.090835660538097,1.6430893229798473
2996,938.0,6.0,0.5,150.0,1.0,3.0835288449105294,2.485589619825697
2997,938.0,6.0,0.5,150.0,2.0,2.427046409940835,1.9737570789766827
2998,938.0,6.0,0.5,150.0,3.0,2.077948736369278,1.6389557275867177
2999,938.0,6.0,0.5,150.0,4.0,2.090835660538097,1.6430893229798473
3000,938.0,6.0,1.0,10.0,1.0,5.1831380437958545,4.2735857536703445
3001,938.0,6.0,1.0,10.0,2.0,2.5867932925271844,2.081463041228945
3002,938.0,6.0,1.0,10.0,3.0,2.0953908789595177,1.6632248783335666
3003,938.0,6.0,1.0,10.0,4.0,2.086187629266928,1.6460534934170914
3004,938.0,6.0,1.0,20.0,1.0,5.862486138329914,4.852712787238392
3005,938.0,6.0,1.0,20.0,2.0,2.4809352972475702,1.9823048033490713
3006,938.0,6.0,1.0,20.0,3.0,2.1215975530131055,1.6767664063836027
3007,938.0,6.0,1.0,20.0,4.0,2.0898134001012156,1.6417702935148695
3008,938.0,6.0,1.0,30.0,1.0,5.862486138329914,4.852712787238392
3009,938.0,6.0,1.0,30.0,2.0,2.4809352972475702,1.9823048033490713
3010,938.0,6.0,1.0,30.0,3.0,2.1191842334652735,1.6750961457158018
3011,938.0,6.0,1.0,30.0,4.0,2.0896837378461517,1.6424368948563124
3012,938.0,6.0,1.0,50.0,1.0,3.0835288449105294,2.485589619825697
3013,938.0,6.0,1.0,50.0,2.0,2.6623677925367124,2.1454415495326025
3014,938.0,6.0,1.0,50.0,3.0,2.4609855136116185,1.9658687962339412
3015,938.0,6.0,1.0,50.0,4.0,2.090835660538097,1.6430893229798473
3016,938.0,6.0,1.0,100.0,1.0,3.0835288449105294,2.485589619825697
3017,938.0,6.0,1.0,100.0,2.0,2.6623677925367124,2.1454415495326025
3018,938.0,6.0,1.0,100.0,3.0,2.5716165554154107,2.0545438026273186
3019,938.0,6.0,1.0,100.0,4.0,2.0891563107914415,1.6420389612647355
3020,938.0,6.0,1.0,150.0,1.0,3.0835288449105294,2.485589619825697
3021,938.0,6.0,1.0,150.0,2.0,2.269949409353033,1.7803714910486377
3022,938.0,6.0,1.0,150.0,3.0,2.4972218802874466,1.9806975280245487
3023,938.0,6.0,1.0,150.0,4.0,2.4039419064194836,1.860387005954386
3024,938.0,9.0,0.1,10.0,1.0,3.1546507511911495,2.5045794102114707
3025,938.0,9.0,0.1,10.0,2.0,2.792194165458083,2.2225819315375093
3026,938.0,9.0,0.1,10.0,3.0,2.358204804329679,1.9094310562359944
3027,938.0,9.0,0.1,10.0,4.0,1.9642343156624038,1.56892050226413
3028,938.0,9.0,0.1,20.0,1.0,3.1546507511911495,2.5045794102114707
3029,938.0,9.0,0.1,20.0,2.0,2.792194165458083,2.2225819315375093
3030,938.0,9.0,0.1,20.0,3.0,2.357590783028222,1.9035793844548174
3031,938.0,9.0,0.1,20.0,4.0,1.920372523525464,1.5360736779741442
3032,938.0,9.0,0.1,30.0,1.0,3.1546507511911495,2.5045794102114707
3033,938.0,9.0,0.1,30.0,2.0,2.6496828415576514,2.1118046727065964
3034,938.0,9.0,0.1,30.0,3.0,2.260528686871544,1.7568270178019811
3035,938.0,9.0,0.1,30.0,4.0,2.1192709400048932,1.6816348934493877
3036,938.0,9.0,0.1,50.0,1.0,3.1546507511911495,2.5045794102114707
3037,938.0,9.0,0.1,50.0,2.0,2.9109163091093975,2.295257359005678
3038,938.0,9.0,0.1,50.0,3.0,2.354272764537339,1.8408962850772057
3039,938.0,9.0,0.1,50.0,4.0,1.9686580627628834,1.561670888659493
3040,938.0,9.0,0.1,100.0,1.0,3.1546507511911495,2.5045794102114707
3041,938.0,9.0,0.1,100.0,2.0,2.9109163091093975,2.295257359005678
3042,938.0,9.0,0.1,100.0,3.0,2.354272764537339,1.8408962850772057
3043,938.0,9.0,0.1,100.0,4.0,2.2493371158619593,1.7480340548610906
3044,938.0,9.0,0.1,150.0,1.0,3.1546507511911495,2.5045794102114707
3045,938.0,9.0,0.1,150.0,2.0,2.9109163091093975,2.295257359005678
3046,938.0,9.0,0.1,150.0,3.0,2.354246156842749,1.84079290463554
3047,938.0,9.0,0.1,150.0,4.0,2.4347437540938044,1.8572355813188826
3048,938.0,9.0,0.5,10.0,1.0,3.1546507511911495,2.5045794102114707
3049,938.0,9.0,0.5,10.0,2.0,2.9109163091093975,2.295257359005678
3050,938.0,9.0,0.5,10.0,3.0,2.354272764537339,1.8408962850772057
3051,938.0,9.0,0.5,10.0,4.0,1.9069561569275335,1.5136840912534746
3052,938.0,9.0,0.5,20.0,1.0,3.1546507511911495,2.5045794102114707
3053,938.0,9.0,0.5,20.0,2.0,2.9109163091093975,2.295257359005678
3054,938.0,9.0,0.5,20.0,3.0,2.354272764537339,1.8408962850772057
3055,938.0,9.0,0.5,20.0,4.0,2.023725978672646,1.5731198083624958
3056,938.0,9.0,0.5,30.0,1.0,6.398567522501211,5.363285231192209
3057,938.0,9.0,0.5,30.0,2.0,2.867473631648133,2.2669527596252634
3058,938.0,9.0,0.5,30.0,3.0,2.354272764537339,1.8408962850772057
3059,938.0,9.0,0.5,30.0,4.0,2.3617477710794237,1.847447485928977
3060,938.0,9.0,0.5,50.0,1.0,6.726658286624755,5.644019114562236
3061,938.0,9.0,0.5,50.0,2.0,2.8269133082603,2.2252124192159064
3062,938.0,9.0,0.5,50.0,3.0,2.354272764537339,1.8408962850772057
3063,938.0,9.0,0.5,50.0,4.0,2.354185136951519,1.8407004628382835
3064,938.0,9.0,0.5,100.0,1.0,3.1546507511911495,2.5045794102114707
3065,938.0,9.0,0.5,100.0,2.0,2.8269133082603,2.2252124192159064
3066,938.0,9.0,0.5,100.0,3.0,2.354272764537339,1.8408962850772057
3067,938.0,9.0,0.5,100.0,4.0,2.356658483627933,1.8437170329632526
3068,938.0,9.0,0.5,150.0,1.0,3.1546507511911495,2.5045794102114707
3069,938.0,9.0,0.5,150.0,2.0,2.9109163091093975,2.295257359005678
3070,938.0,9.0,0.5,150.0,3.0,2.354272764537339,1.8408962850772057
3071,938.0,9.0,0.5,150.0,4.0,2.5076143563204703,1.980722511514338
3072,938.0,9.0,1.0,10.0,1.0,3.1546507511911495,2.5045794102114707
3073,938.0,9.0,1.0,10.0,2.0,2.9109163091093975,2.295257359005678
3074,938.0,9.0,1.0,10.0,3.0,2.354272764537339,1.8408962850772057
3075,938.0,9.0,1.0,10.0,4.0,2.4857077941806898,1.899908925266413
3076,938.0,9.0,1.0,20.0,1.0,6.726658286624755,5.644019114562236
3077,938.0,9.0,1.0,20.0,2.0,2.8269133082603,2.2252124192159064
3078,938.0,9.0,1.0,20.0,3.0,2.354272764537339,1.8408962850772057
3079,938.0,9.0,1.0,20.0,4.0,2.354185136951519,1.8407004628382835
3080,938.0,9.0,1.0,30.0,1.0,6.726658286624755,5.644019114562236
3081,938.0,9.0,1.0,30.0,2.0,2.8269133082603,2.2252124192159064
3082,938.0,9.0,1.0,30.0,3.0,2.4984220177060754,1.9952395045398092
3083,938.0,9.0,1.0,30.0,4.0,2.5012534462599167,1.913677236337243
3084,938.0,9.0,1.0,50.0,1.0,3.1546507511911495,2.5045794102114707
3085,938.0,9.0,1.0,50.0,2.0,2.8269133082603,2.2252124192159064
3086,938.0,9.0,1.0,50.0,3.0,2.354272764537339,1.8408962850772057
3087,938.0,9.0,1.0,50.0,4.0,2.3136331525236926,1.7970697998803844
3088,938.0,9.0,1.0,100.0,1.0,3.1546507511911495,2.5045794102114707
3089,938.0,9.0,1.0,100.0,2.0,2.9109163091093975,2.295257359005678
3090,938.0,9.0,1.0,100.0,3.0,2.354597898346229,1.8411680014334832
3091,938.0,9.0,1.0,100.0,4.0,2.4107610318027666,1.8890968206969254
3092,938.0,9.0,1.0,150.0,1.0,3.1546507511911495,2.5045794102114707
3093,938.0,9.0,1.0,150.0,2.0,2.9911963111097806,2.3753129698728928
3094,938.0,9.0,1.0,150.0,3.0,2.4832604933595914,1.9467637417105177
3095,938.0,9.0,1.0,150.0,4.0,2.593221370224023,2.0400399600834027
3096,938.0,12.0,0.1,10.0,1.0,3.6665069579700225,2.8639874564146472
3097,938.0,12.0,0.1,10.0,2.0,3.1274796876702258,2.5067928147157463
3098,938.0,12.0,0.1,10.0,3.0,2.6336241815943393,2.108822538210979
3099,938.0,12.0,0.1,10.0,4.0,1.7610603909080162,1.4229288119816048
3100,938.0,12.0,0.1,20.0,1.0,3.6665069579700225,2.8639874564146472
3101,938.0,12.0,0.1,20.0,2.0,3.17773528525755,2.5541138767554794
3102,938.0,12.0,0.1,20.0,3.0,2.3310609784710747,1.8840225686266692
3103,938.0,12.0,0.1,20.0,4.0,1.7629157543057739,1.4241919918981412
3104,938.0,12.0,0.1,30.0,1.0,3.6665069579700225,2.8639874564146472
3105,938.0,12.0,0.1,30.0,2.0,4.586950484454616,3.601334483594143
3106,938.0,12.0,0.1,30.0,3.0,2.3310609784710747,1.8840225686266692
3107,938.0,12.0,0.1,30.0,4.0,1.935460544449716,1.5197134926865987
3108,938.0,12.0,0.1,50.0,1.0,3.6665069579700225,2.8639874564146472
3109,938.0,12.0,0.1,50.0,2.0,4.586950484454616,3.601334483594143
3110,938.0,12.0,0.1,50.0,3.0,2.3466171619568756,1.8438695722062064
3111,938.0,12.0,0.1,50.0,4.0,1.9840463970800102,1.5520554053975124
3112,938.0,12.0,0.1,100.0,1.0,3.6665069579700225,2.8639874564146472
3113,938.0,12.0,0.1,100.0,2.0,3.486986369752789,2.7633790365928363
3114,938.0,12.0,0.1,100.0,3.0,3.1446071428871165,2.41408987127631
3115,938.0,12.0,0.1,100.0,4.0,2.0710385285881636,1.6040499898185139
3116,938.0,12.0,0.1,150.0,1.0,3.6665069579700225,2.8639874564146472
3117,938.0,12.0,0.1,150.0,2.0,3.486986369752789,2.7633790365928363
3118,938.0,12.0,0.1,150.0,3.0,3.449038405123416,2.724833875751075
3119,938.0,12.0,0.1,150.0,4.0,2.3697661235346055,1.7927437734119265
3120,938.0,12.0,0.5,10.0,1.0,3.6665069579700225,2.8639874564146472
3121,938.0,12.0,0.5,10.0,2.0,4.586950484454616,3.601334483594143
3122,938.0,12.0,0.5,10.0,3.0,2.3579187319616137,1.8522223508603624
3123,938.0,12.0,0.5,10.0,4.0,1.9772672341307445,1.546494322033053
3124,938.0,12.0,0.5,20.0,1.0,3.6665069579700225,2.8639874564146472
3125,938.0,12.0,0.5,20.0,2.0,3.486986369752789,2.7633790365928363
3126,938.0,12.0,0.5,20.0,3.0,2.985671153975128,2.300429222538693
3127,938.0,12.0,0.5,20.0,4.0,2.094413433199312,1.6492780578579422
3128,938.0,12.0,0.5,30.0,1.0,3.6665069579700225,2.8639874564146472
3129,938.0,12.0,0.5,30.0,2.0,3.486986369752789,2.7633790365928363
3130,938.0,12.0,0.5,30.0,3.0,3.4355587459886716,2.711740971035045
3131,938.0,12.0,0.5,30.0,4.0,2.5365714732126725,1.9214435974849948
3132,938.0,12.0,0.5,50.0,1.0,3.6665069579700225,2.8639874564146472
3133,938.0,12.0,0.5,50.0,2.0,3.5471337614203406,2.8011430905338335
3134,938.0,12.0,0.5,50.0,3.0,3.333433619562881,2.5914665380840387
3135,938.0,12.0,0.5,50.0,4.0,2.975276492143863,2.1713148631759833
3136,938.0,12.0,0.5,100.0,1.0,3.6665069579700225,2.8639874564146472
3137,938.0,12.0,0.5,100.0,2.0,3.650267177016991,2.841781140626973
3138,938.0,12.0,0.5,100.0,3.0,3.5612639214065607,2.8385120113671585
3139,938.0,12.0,0.5,100.0,4.0,3.0563335347712592,2.33693498622514
3140,938.0,12.0,0.5,150.0,1.0,3.6665069579700225,2.8639874564146472
3141,938.0,12.0,0.5,150.0,2.0,3.4773561074920636,2.760093949476458
3142,938.0,12.0,0.5,150.0,3.0,3.2763054712494455,2.5472999090937725
3143,938.0,12.0,0.5,150.0,4.0,3.609514051949054,2.8301278272895396
3144,938.0,12.0,1.0,10.0,1.0,3.6665069579700225,2.8639874564146472
3145,938.0,12.0,1.0,10.0,2.0,3.486986369752789,2.7633790365928363
3146,938.0,12.0,1.0,10.0,3.0,2.786245739835202,2.115630446974376
3147,938.0,12.0,1.0,10.0,4.0,2.1106309142582087,1.656218538074787
3148,938.0,12.0,1.0,20.0,1.0,3.6665069579700225,2.8639874564146472
3149,938.0,12.0,1.0,20.0,2.0,3.4761761744789976,2.7579306899702325
3150,938.0,12.0,1.0,20.0,3.0,3.447094506093495,2.72052714286204
3151,938.0,12.0,1.0,20.0,4.0,4.207520159929106,3.2263702936827356
3152,938.0,12.0,1.0,30.0,1.0,3.6665069579700225,2.8639874564146472
3153,938.0,12.0,1.0,30.0,2.0,3.663780782777376,2.8616676036752158
3154,938.0,12.0,1.0,30.0,3.0,3.460367443854321,2.7337451215553563
3155,938.0,12.0,1.0,30.0,4.0,3.4010786683824783,2.563664002622124
3156,938.0,12.0,1.0,50.0,1.0,3.6665069579700225,2.8639874564146472
3157,938.0,12.0,1.0,50.0,2.0,3.650267177016991,2.841781140626973
3158,938.0,12.0,1.0,50.0,3.0,3.3821345744674196,2.666537731189938
3159,938.0,12.0,1.0,50.0,4.0,4.51802890518842,3.527291849984794
3160,938.0,12.0,1.0,100.0,1.0,9.349081369994263,8.439813876687273
3161,938.0,12.0,1.0,100.0,2.0,3.637976057187427,2.8784738247812194
3162,938.0,12.0,1.0,100.0,3.0,4.5349349290347645,3.550690618001024
3163,938.0,12.0,1.0,100.0,4.0,3.4604206486269655,2.69752549186896
3164,938.0,12.0,1.0,150.0,1.0,3.6665069579700225,2.8639874564146472
3165,938.0,12.0,1.0,150.0,2.0,3.3913018788325298,2.667675619747264
3166,938.0,12.0,1.0,150.0,3.0,3.4188107020063985,2.6706850393510475
3167,938.0,12.0,1.0,150.0,4.0,3.541831247731065,2.773719319425888
3168,938.0,15.0,0.1,10.0,1.0,9.49571602096795,7.57602827715153
3169,938.0,15.0,0.1,10.0,2.0,4.133426569406576,3.2890321920433214
3170,938.0,15.0,0.1,10.0,3.0,3.1371832773059802,2.4932246321904388
3171,938.0,15.0,0.1,10.0,4.0,2.304865892518697,1.858964415936177
3172,938.0,15.0,0.1,20.0,1.0,9.49571602096795,7.57602827715153
3173,938.0,15.0,0.1,20.0,2.0,3.5923021316874464,2.814454184661995
3174,938.0,15.0,0.1,20.0,3.0,3.1240846517092984,2.4853174049061555
3175,938.0,15.0,0.1,20.0,4.0,2.7012377121643705,2.100298392615909
3176,938.0,15.0,0.1,30.0,1.0,9.49571602096795,7.57602827715153
3177,938.0,15.0,0.1,30.0,2.0,3.6400034844734055,2.8319925154857932
3178,938.0,15.0,0.1,30.0,3.0,3.274048159984857,2.6247900391995516
3179,938.0,15.0,0.1,30.0,4.0,2.6925779363093567,2.0935701784712024
3180,938.0,15.0,0.1,50.0,1.0,4.438641649747712,3.5840905334259263
3181,938.0,15.0,0.1,50.0,2.0,3.0688026245450195,2.467503673468978
3182,938.0,15.0,0.1,50.0,3.0,2.9614410606875414,2.3652918777219663
3183,938.0,15.0,0.1,50.0,4.0,2.455678324660877,1.894611366295097
3184,938.0,15.0,0.1,100.0,1.0,6.270539217534085,5.466943531609395
3185,938.0,15.0,0.1,100.0,2.0,5.562818238120155,4.07875662610169
3186,938.0,15.0,0.1,100.0,3.0,2.7718480012013913,2.147444891835693
3187,938.0,15.0,0.1,100.0,4.0,1.9309653018177073,1.529973635424344
3188,938.0,15.0,0.1,150.0,1.0,6.270539217534085,5.466943531609395
3189,938.0,15.0,0.1,150.0,2.0,6.123518528092576,4.772687771813036
3190,938.0,15.0,0.1,150.0,3.0,3.0640842683500957,2.292872640881482
3191,938.0,15.0,0.1,150.0,4.0,2.197856445032243,1.6774359803726933
3192,938.0,15.0,0.5,10.0,1.0,4.505971684115887,3.6426515881803563
3193,938.0,15.0,0.5,10.0,2.0,3.1860594821540933,2.507143973532879
3194,938.0,15.0,0.5,10.0,3.0,2.8161767162159888,2.2461583526681914
3195,938.0,15.0,0.5,10.0,4.0,2.4117009473691193,1.8696741426032009
3196,938.0,15.0,0.5,20.0,1.0,6.270539217534085,5.466943531609395
3197,938.0,15.0,0.5,20.0,2.0,5.557255690056935,4.072151328059393
3198,938.0,15.0,0.5,20.0,3.0,2.731661009674879,2.0727684871992547
3199,938.0,15.0,0.5,20.0,4.0,1.803966066994311,1.448946675448237
3200,938.0,15.0,0.5,30.0,1.0,6.270539217534085,5.466943531609395
3201,938.0,15.0,0.5,30.0,2.0,6.123518528092576,4.772687771813036
3202,938.0,15.0,0.5,30.0,3.0,3.8631260680791164,2.660382767511288
3203,938.0,15.0,0.5,30.0,4.0,2.3933029083014543,1.7521522111979813
3204,938.0,15.0,0.5,50.0,1.0,6.270539217534085,5.466943531609395
3205,938.0,15.0,0.5,50.0,2.0,6.123518528092576,4.772687771813036
3206,938.0,15.0,0.5,50.0,3.0,3.713980610489006,2.6070997633295865
3207,938.0,15.0,0.5,50.0,4.0,3.524335639341109,2.303356383706837
3208,938.0,15.0,0.5,100.0,1.0,6.270539217534085,5.466943531609395
3209,938.0,15.0,0.5,100.0,2.0,4.863807632419494,3.38343510655075
3210,938.0,15.0,0.5,100.0,3.0,6.917197583688851,5.367766888488632
3211,938.0,15.0,0.5,100.0,4.0,8.215895432408862,6.78515593922799
3212,938.0,15.0,0.5,150.0,1.0,6.270539217534085,5.466943531609395
3213,938.0,15.0,0.5,150.0,2.0,4.334262598149334,3.391275790413688
3214,938.0,15.0,0.5,150.0,3.0,4.32796463069065,3.1629973919217838
3215,938.0,15.0,0.5,150.0,4.0,4.177699435275263,2.892704234652889
3216,938.0,15.0,1.0,10.0,1.0,6.270539217534085,5.466943531609395
3217,938.0,15.0,1.0,10.0,2.0,5.537820020685545,4.082114075290404
3218,938.0,15.0,1.0,10.0,3.0,3.051000871120147,2.2769810554188408
3219,938.0,15.0,1.0,10.0,4.0,1.803966066994311,1.448946675448237
3220,938.0,15.0,1.0,20.0,1.0,6.270539217534085,5.466943531609395
3221,938.0,15.0,1.0,20.0,2.0,6.079897055149984,4.657571033475445
3222,938.0,15.0,1.0,20.0,3.0,4.948471930943341,3.3566785358083333
3223,938.0,15.0,1.0,20.0,4.0,2.622077312849471,1.869332731087475
3224,938.0,15.0,1.0,30.0,1.0,6.270539217534085,5.466943531609395
3225,938.0,15.0,1.0,30.0,2.0,5.096269192356997,3.5822732924362164
3226,938.0,15.0,1.0,30.0,3.0,5.0414441539676105,3.410722724589294
3227,938.0,15.0,1.0,30.0,4.0,4.499885171219569,3.043411660370978
