,seed,disturbance_level,rmse,mae,tree_size,v,epochs
349,1.0,3.0,1.26320572368769,0.9924951867153017,5.0,0.1,600.0
350,1.0,3.0,0.9610797948135523,0.7534228551970202,1.0,0.15,600.0
351,1.0,3.0,0.7930244946104537,0.6299041909613754,2.0,0.15,600.0
352,1.0,3.0,0.9863588424210459,0.782161478277178,3.0,0.15,600.0
353,1.0,3.0,1.1577408071515747,0.9120831753986341,4.0,0.15,600.0
354,1.0,3.0,1.2445970427675153,0.9788335960575392,5.0,0.15,600.0
355,1.0,3.0,0.9652463122250641,0.7582512486302166,1.0,0.2,600.0
356,1.0,3.0,0.8073601777638486,0.6409259323643944,2.0,0.2,600.0
357,1.0,3.0,1.0384900730602522,0.8201431910062894,3.0,0.2,600.0
358,1.0,3.0,1.1453981964986935,0.8985378064448796,4.0,0.2,600.0
359,1.0,3.0,1.2768550582575322,1.0076217341637994,5.0,0.2,600.0
360,2.0,1.0,2.295364133293121,1.8342737820916064,1.0,0.05,100.0
361,2.0,1.0,1.5342541936290173,1.2234873797881205,2.0,0.05,100.0
362,2.0,1.0,1.2970236130352972,1.0224881535904218,3.0,0.05,100.0
363,2.0,1.0,1.2534265812840613,0.9846871020870552,4.0,0.05,100.0
364,2.0,1.0,1.359701246812067,1.066014666012607,5.0,0.05,100.0
365,2.0,1.0,1.6650079860496563,1.3223960187988166,1.0,0.1,100.0
366,2.0,1.0,1.0519904207822666,0.8304275388403228,2.0,0.1,100.0
367,2.0,1.0,1.062260854354062,0.8337719105248163,3.0,0.1,100.0
368,2.0,1.0,1.12951270814048,0.8834599171042586,4.0,0.1,100.0
369,2.0,1.0,1.2774874558011462,1.0009324829658783,5.0,0.1,100.0
370,2.0,1.0,1.3664223185558961,1.0828407005083516,1.0,0.15,100.0
371,2.0,1.0,0.9212015892215417,0.729035468589831,2.0,0.15,100.0
372,2.0,1.0,1.0435578775867178,0.8142554597943239,3.0,0.15,100.0
373,2.0,1.0,1.0971970633424104,0.8622749448418701,4.0,0.15,100.0
374,2.0,1.0,1.2756114327902623,0.994513576526979,5.0,0.15,100.0
375,2.0,1.0,1.2207914871381305,0.9657680571659479,1.0,0.2,100.0
376,2.0,1.0,0.8954356351591299,0.7085055575943945,2.0,0.2,100.0
377,2.0,1.0,1.0324744617437493,0.8045323318915436,3.0,0.2,100.0
378,2.0,1.0,1.1582841726536788,0.9081675858887853,4.0,0.2,100.0
379,2.0,1.0,1.2926385889758945,1.0132040500625437,5.0,0.2,100.0
380,2.0,1.0,1.6928083695693794,1.3467530651846737,1.0,0.05,200.0
381,2.0,1.0,1.055652300957687,0.8354792086117523,2.0,0.05,200.0
382,2.0,1.0,1.0510242651974195,0.8234042184176069,3.0,0.05,200.0
383,2.0,1.0,1.1292338935589825,0.8816239809887627,4.0,0.05,200.0
384,2.0,1.0,1.2846769365431694,1.0053361515091606,5.0,0.05,200.0
385,2.0,1.0,1.2325696947282312,0.9740641685161295,1.0,0.1,200.0
386,2.0,1.0,0.8731251533166624,0.6885734174557985,2.0,0.1,200.0
387,2.0,1.0,1.011972829718604,0.7936411330608995,3.0,0.1,200.0
388,2.0,1.0,1.114316590602953,0.8712786441061658,4.0,0.1,200.0
389,2.0,1.0,1.272760643744409,0.9968933400919737,5.0,0.1,200.0
390,2.0,1.0,1.1034638839915492,0.8728757302651339,1.0,0.15,200.0
391,2.0,1.0,0.8417619605835402,0.66604459432999,2.0,0.15,200.0
392,2.0,1.0,1.0201468863512788,0.7943338900493493,3.0,0.15,200.0
393,2.0,1.0,1.0895125171556994,0.856000156536123,4.0,0.15,200.0
394,2.0,1.0,1.2737270228461712,0.9929819676268881,5.0,0.15,200.0
395,2.0,1.0,1.0732665504115968,0.8516311219630237,1.0,0.2,200.0
396,2.0,1.0,0.8485024770611362,0.6715039355750383,2.0,0.2,200.0
397,2.0,1.0,1.0235937745548682,0.797411681000183,3.0,0.2,200.0
398,2.0,1.0,1.1547624402459822,0.9052249645309374,4.0,0.2,200.0
399,2.0,1.0,1.2917530543695868,1.0124247718640227,5.0,0.2,200.0
400,2.0,1.0,1.398140240026482,1.1081773002398299,1.0,0.05,300.0
401,2.0,1.0,0.9156217033745865,0.723047721113632,2.0,0.05,300.0
402,2.0,1.0,1.012636274141966,0.7924704385413849,3.0,0.05,300.0
403,2.0,1.0,1.1181434892967048,0.8722406711174968,4.0,0.05,300.0
404,2.0,1.0,1.2790006908547522,1.000507162490435,5.0,0.05,300.0
405,2.0,1.0,1.1139950315984553,0.8809764565952546,1.0,0.1,300.0
406,2.0,1.0,0.8384857589983314,0.6630421189203496,2.0,0.1,300.0
407,2.0,1.0,0.9987192966100461,0.7826649139765132,3.0,0.1,300.0
408,2.0,1.0,1.1110141951080328,0.8686828102631551,4.0,0.1,300.0
409,2.0,1.0,1.2717380442732897,0.9960106704849837,5.0,0.1,300.0
410,2.0,1.0,1.0560408082287562,0.8369712177366794,1.0,0.15,300.0
411,2.0,1.0,0.8237060839914614,0.6519904158619093,2.0,0.15,300.0
412,2.0,1.0,1.0122775048408768,0.7876690928665606,3.0,0.15,300.0
413,2.0,1.0,1.0885219603906229,0.8551275639380296,4.0,0.15,300.0
414,2.0,1.0,1.273553916245132,0.9928345788594012,5.0,0.15,300.0
415,2.0,1.0,1.056011449676447,0.8382079855965936,1.0,0.2,300.0
416,2.0,1.0,0.8355266097153615,0.6614432880341742,2.0,0.2,300.0
417,2.0,1.0,1.021319816891271,0.7957728639984433,3.0,0.2,300.0
418,2.0,1.0,1.1543821943718273,0.9048606061915895,4.0,0.2,300.0
419,2.0,1.0,1.2917530337605403,1.0124247481890578,5.0,0.2,300.0
420,2.0,1.0,1.2468969889238153,0.9861955091792833,1.0,0.05,400.0
421,2.0,1.0,0.8688976316572339,0.6863915654100512,2.0,0.05,400.0
422,2.0,1.0,0.9987221134674541,0.7809625766284854,3.0,0.05,400.0
423,2.0,1.0,1.1142555512411914,0.869042607500985,4.0,0.05,400.0
424,2.0,1.0,1.2778785807702293,0.999496741977084,5.0,0.05,400.0
425,2.0,1.0,1.0696602693105746,0.8474226073127961,1.0,0.1,400.0
426,2.0,1.0,0.8143399091539734,0.643910348393932,2.0,0.1,400.0
427,2.0,1.0,0.9944896324408191,0.7792784732346255,3.0,0.1,400.0
428,2.0,1.0,1.1099610947792766,0.8678907358307432,4.0,0.1,400.0
429,2.0,1.0,1.2716502265759129,0.9959338006747407,5.0,0.1,400.0
430,2.0,1.0,1.0441803259765083,0.8278488191508137,1.0,0.15,400.0
431,2.0,1.0,0.8126844727180805,0.6429755698294626,2.0,0.15,400.0
432,2.0,1.0,1.0098893602411292,0.7854365437294626,3.0,0.15,400.0
433,2.0,1.0,1.0883420225887783,0.8549689761705346,4.0,0.15,400.0
434,2.0,1.0,1.273554038908363,0.9928347474809412,5.0,0.15,400.0
435,2.0,1.0,1.0519637569544271,0.8340856137541026,1.0,0.2,400.0
436,2.0,1.0,0.8266111667481426,0.6548952210197972,2.0,0.2,400.0
437,2.0,1.0,1.0210509073621972,0.7955904439023265,3.0,0.2,400.0
438,2.0,1.0,1.1543888857584355,0.9048636775624517,4.0,0.2,400.0
439,2.0,1.0,1.2917530337605403,1.0124247481890578,5.0,0.2,400.0
440,2.0,1.0,1.1642376663095582,0.9197348422817536,1.0,0.05,500.0
441,2.0,1.0,0.848780757347377,0.6707350016475186,2.0,0.05,500.0
442,2.0,1.0,0.9941013728879043,0.7774254656948513,3.0,0.05,500.0
443,2.0,1.0,1.1117329928055604,0.8668206572079431,4.0,0.05,500.0
444,2.0,1.0,1.2774965652194021,0.9991894693137526,5.0,0.05,500.0
445,2.0,1.0,1.0551973043416099,0.8362310682109805,1.0,0.1,500.0
446,2.0,1.0,0.8069980212726496,0.6381567818475486,2.0,0.1,500.0
447,2.0,1.0,0.9926328783894138,0.7775237073980429,3.0,0.1,500.0
448,2.0,1.0,1.109671536448327,0.8676578313750797,4.0,0.1,500.0
449,2.0,1.0,1.271641497675998,0.9959253796351594,5.0,0.1,500.0
450,2.0,1.0,1.0406469094100341,0.8243680418684999,1.0,0.15,500.0
451,2.0,1.0,0.8096628312524771,0.6406832163373297,2.0,0.15,500.0
452,2.0,1.0,1.0085922117103137,0.7843826882802869,3.0,0.15,500.0
453,2.0,1.0,1.0883087009607697,0.8549371802277512,4.0,0.15,500.0
454,2.0,1.0,1.2735540662061169,0.9928347853894953,5.0,0.15,500.0
455,2.0,1.0,1.0496081109121524,0.8311738882750306,1.0,0.2,500.0
456,2.0,1.0,0.8215558648909438,0.6512190405340967,2.0,0.2,500.0
457,2.0,1.0,1.0209577411409667,0.7955521011416593,3.0,0.2,500.0
458,2.0,1.0,1.1543888293420912,0.9048636167657139,4.0,0.2,500.0
459,2.0,1.0,1.2917530337605403,1.0124247481890578,5.0,0.2,500.0
460,2.0,1.0,1.1156790581110696,0.882879992422883,1.0,0.05,600.0
461,2.0,1.0,0.8366465008175634,0.661105165504703,2.0,0.05,600.0
462,2.0,1.0,0.9906628088117588,0.774599853875009,3.0,0.05,600.0
463,2.0,1.0,1.1111087334573035,0.8662860832598875,4.0,0.05,600.0
464,2.0,1.0,1.2773377687072223,0.9990660906752564,5.0,0.05,600.0
465,2.0,1.0,1.0479189939207174,0.8304801472074163,1.0,0.1,600.0
466,2.0,1.0,0.8016818190617873,0.633934123437214,2.0,0.1,600.0
467,2.0,1.0,0.9911822656291394,0.7763449251384221,3.0,0.1,600.0
468,2.0,1.0,1.109576926784963,0.8675799001767495,4.0,0.1,600.0
469,2.0,1.0,1.271641620172416,0.9959255441439789,5.0,0.1,600.0
470,2.0,1.0,1.0381681485189618,0.8215598270083013,1.0,0.15,600.0
471,2.0,1.0,0.8067476681875271,0.6383755516462863,2.0,0.15,600.0
472,2.0,1.0,1.008067301802636,0.7839422018352505,3.0,0.15,600.0
473,2.0,1.0,1.0883086161078945,0.8549370806164689,4.0,0.15,600.0
474,2.0,1.0,1.2735540666630676,0.9928347865815882,5.0,0.15,600.0
475,2.0,1.0,1.0492959803973443,0.8300831052195524,1.0,0.2,600.0
476,2.0,1.0,0.8179562185233344,0.6482677700752408,2.0,0.2,600.0
477,2.0,1.0,1.020919117917871,0.7955167712268418,3.0,0.2,600.0
478,2.0,1.0,1.1543888293420912,0.9048636167657139,4.0,0.2,600.0
479,2.0,1.0,1.2917530337605403,1.0124247481890578,5.0,0.2,600.0
480,2.0,2.0,2.330232739806066,1.8643178037873793,1.0,0.05,100.0
481,2.0,2.0,1.6092837876454213,1.280639814478129,2.0,0.05,100.0
482,2.0,2.0,1.3704159663785256,1.0853718290363978,3.0,0.05,100.0
483,2.0,2.0,1.3738983494669925,1.0867930606835632,4.0,0.05,100.0
484,2.0,2.0,1.4751944222506337,1.1604539646491343,5.0,0.05,100.0
485,2.0,2.0,1.7284661804390493,1.3668618267676704,1.0,0.1,100.0
486,2.0,2.0,1.1082209076087572,0.875795151462936,2.0,0.1,100.0
487,2.0,2.0,1.1020142983828383,0.8704083661447181,3.0,0.1,100.0
488,2.0,2.0,1.231691757579972,0.9703118332870375,4.0,0.1,100.0
489,2.0,2.0,1.3994013821633384,1.0972207439036779,5.0,0.1,100.0
490,2.0,2.0,1.4042017438410894,1.1012980547971936,1.0,0.15,100.0
491,2.0,2.0,0.93817945300872,0.7421908009922699,2.0,0.15,100.0
492,2.0,2.0,1.0739614785281149,0.8477059769907906,3.0,0.15,100.0
493,2.0,2.0,1.236335395109358,0.9698833745240132,4.0,0.15,100.0
494,2.0,2.0,1.393929692730706,1.0937891283683505,5.0,0.15,100.0
495,2.0,2.0,1.2344805598069035,0.9651715457227954,1.0,0.2,100.0
496,2.0,2.0,0.935834912798025,0.7391512288263481,2.0,0.2,100.0
497,2.0,2.0,1.0092643111772643,0.7963634319737565,3.0,0.2,100.0
498,2.0,2.0,1.2329867004604933,0.9686060695132334,4.0,0.2,100.0
499,2.0,2.0,1.419056401734654,1.115878080744039,5.0,0.2,100.0
500,2.0,2.0,1.743679995131699,1.3811053151563206,1.0,0.05,200.0
501,2.0,2.0,1.1021543476668143,0.8696663367154531,2.0,0.05,200.0
502,2.0,2.0,1.085069195217238,0.8509776605459946,3.0,0.05,200.0
503,2.0,2.0,1.2210584026801652,0.9628053527748656,4.0,0.05,200.0
504,2.0,2.0,1.3955582658108554,1.0946588959650283,5.0,0.05,200.0
505,2.0,2.0,1.2525990290618678,0.9794684600224868,1.0,0.1,200.0
506,2.0,2.0,0.9176721046466462,0.7232374451895677,2.0,0.1,200.0
507,2.0,2.0,1.0376608159294596,0.8175443421573131,3.0,0.1,200.0
508,2.0,2.0,1.20711080509295,0.9503994668545878,4.0,0.1,200.0
509,2.0,2.0,1.391455961488758,1.0907924881720836,5.0,0.1,200.0
510,2.0,2.0,1.1006142930763727,0.860232095943621,1.0,0.15,200.0
511,2.0,2.0,0.8584060772606774,0.6781628751840896,2.0,0.15,200.0
512,2.0,2.0,1.0500221287683704,0.8285054697900945,3.0,0.15,200.0
513,2.0,2.0,1.2299979068598197,0.9641096681956917,4.0,0.15,200.0
514,2.0,2.0,1.3911502008043954,1.0914872221130347,5.0,0.15,200.0
515,2.0,2.0,1.06284608998966,0.831992766798132,1.0,0.2,200.0
516,2.0,2.0,0.8645912877848984,0.6809640086365978,2.0,0.2,200.0
517,2.0,2.0,0.9936635940037575,0.783731585063235,3.0,0.2,200.0
518,2.0,2.0,1.2279792613311626,0.964638670668699,4.0,0.2,200.0
519,2.0,2.0,1.4179324533779298,1.1149001100329194,5.0,0.2,200.0
520,2.0,2.0,1.4325739443324101,1.1261227680996448,1.0,0.05,300.0
521,2.0,2.0,0.9474628989855953,0.7464426539832678,2.0,0.05,300.0
522,2.0,2.0,1.0388640544604677,0.8129791895237709,3.0,0.05,300.0
523,2.0,2.0,1.2057586524028452,0.9503546027672967,4.0,0.05,300.0
524,2.0,2.0,1.3896616697270767,1.08977835810418,5.0,0.05,300.0
525,2.0,2.0,1.1096189745947096,0.8664860577328395,1.0,0.1,300.0
526,2.0,2.0,0.8933011196149969,0.7027354156796415,2.0,0.1,300.0
527,2.0,2.0,1.0233200468139956,0.8058699961129615,3.0,0.1,300.0
528,2.0,2.0,1.2025287121250625,0.9467524641336266,4.0,0.1,300.0
529,2.0,2.0,1.389914551122696,1.0895332863385252,5.0,0.1,300.0
530,2.0,2.0,1.047172971389935,0.8194224010212602,1.0,0.15,300.0
531,2.0,2.0,0.8271216122513991,0.6533400043301867,2.0,0.15,300.0
532,2.0,2.0,1.0426265564649024,0.8224095205819937,3.0,0.15,300.0
533,2.0,2.0,1.2289125436140047,0.9632711121492075,4.0,0.15,300.0
534,2.0,2.0,1.3909996177652135,1.0913602503048807,5.0,0.15,300.0
535,2.0,2.0,1.043572634359109,0.8188872850912797,1.0,0.2,300.0
536,2.0,2.0,0.8557535467555093,0.6736572740260439,2.0,0.2,300.0
537,2.0,2.0,0.9915510390812615,0.7817369154429356,3.0,0.2,300.0
538,2.0,2.0,1.2275593472791373,0.9643011334282197,4.0,0.2,300.0
539,2.0,2.0,1.4179320378276388,1.114899378350142,5.0,0.2,300.0
540,2.0,2.0,1.2618330783167713,0.9872474793305238,1.0,0.05,400.0
541,2.0,2.0,0.89238056678934,0.7030856571753434,2.0,0.05,400.0
542,2.0,2.0,1.022455224948815,0.7993131648749273,3.0,0.05,400.0
543,2.0,2.0,1.1992117783218814,0.9450109387952367,4.0,0.05,400.0
544,2.0,2.0,1.3874663757025787,1.0879141363201845,5.0,0.05,400.0
545,2.0,2.0,1.061013117340518,0.8291600029618279,1.0,0.1,400.0
546,2.0,2.0,0.8737430391751878,0.687079749505388,2.0,0.1,400.0
547,2.0,2.0,1.0149218819866674,0.7989444970427674,3.0,0.1,400.0
548,2.0,2.0,1.2010345057715723,0.9455148463008467,4.0,0.1,400.0
549,2.0,2.0,1.389694355851837,1.0893245084011043,5.0,0.1,400.0
550,2.0,2.0,1.0365781077816543,0.8124009478515837,1.0,0.15,400.0
551,2.0,2.0,0.8169424729371692,0.6452741508816978,2.0,0.15,400.0
552,2.0,2.0,1.041144310783662,0.8210237743408574,3.0,0.15,400.0
553,2.0,2.0,1.2284478647142307,0.9628673162852234,4.0,0.15,400.0
554,2.0,2.0,1.3909995176594243,1.091360129426661,5.0,0.15,400.0
555,2.0,2.0,1.0417274972916362,0.8178314836470281,1.0,0.2,400.0
556,2.0,2.0,0.8497055230729316,0.6684428104604323,2.0,0.2,400.0
557,2.0,2.0,0.9912240600137909,0.7814719522146062,3.0,0.2,400.0
558,2.0,2.0,1.227516156771682,0.9642686490163469,4.0,0.2,400.0
559,2.0,2.0,1.4179320378276388,1.114899378350142,5.0,0.2,400.0
560,2.0,2.0,1.162267466516526,0.9084905700900358,1.0,0.05,500.0
561,2.0,2.0,0.870459549717584,0.6851360299368628,2.0,0.05,500.0
562,2.0,2.0,1.0151227156104055,0.7929556750097884,3.0,0.05,500.0
563,2.0,2.0,1.1963125494408622,0.9425808669971611,4.0,0.05,500.0
564,2.0,2.0,1.3868895922672126,1.087438828783701,5.0,0.05,500.0
565,2.0,2.0,1.0436785443454688,0.8172456697943533,1.0,0.1,500.0
566,2.0,2.0,0.8631902133951208,0.6779196873391363,2.0,0.1,500.0
567,2.0,2.0,1.0111390531494884,0.7957442062584165,3.0,0.1,500.0
568,2.0,2.0,1.200636511847326,0.9451439735212067,4.0,0.1,500.0
569,2.0,2.0,1.3896625153072366,1.0892910263025248,5.0,0.1,500.0
570,2.0,2.0,1.032690293401894,0.8096612803966632,1.0,0.15,500.0
571,2.0,2.0,0.811411830082207,0.6412496380232806,2.0,0.15,500.0
572,2.0,2.0,1.0405377248213878,0.8204566098250059,3.0,0.15,500.0
573,2.0,2.0,1.2284097939102168,0.9628374848280853,4.0,0.15,500.0
574,2.0,2.0,1.3909995176594243,1.091360129426661,5.0,0.15,500.0
575,2.0,2.0,1.040083150006094,0.8165590626008347,1.0,0.2,500.0
576,2.0,2.0,0.8463953967183437,0.6658583939119394,2.0,0.2,500.0
577,2.0,2.0,0.991133000286519,0.781382901149044,3.0,0.2,500.0
578,2.0,2.0,1.227516157664137,0.9642686502084398,4.0,0.2,500.0
579,2.0,2.0,1.4179320378276388,1.114899378350142,5.0,0.2,500.0
580,2.0,2.0,1.108754171705182,0.8662966168943942,1.0,0.05,600.0
581,2.0,2.0,0.8588503679726923,0.6758317706879472,2.0,0.05,600.0
582,2.0,2.0,1.0106401345643954,0.7893155210839683,3.0,0.05,600.0
583,2.0,2.0,1.194960121790531,0.9414204692243995,4.0,0.05,600.0
584,2.0,2.0,1.3867169341010233,1.087325162553646,5.0,0.05,600.0
585,2.0,2.0,1.036322816961988,0.8125298780351082,1.0,0.1,600.0
586,2.0,2.0,0.8536751953555818,0.6699369134679526,2.0,0.1,600.0
587,2.0,2.0,1.009853187085631,0.7946744839004585,3.0,0.1,600.0
588,2.0,2.0,1.2003965867305117,0.9449292528168076,4.0,0.1,600.0
589,2.0,2.0,1.389662551654964,1.0892910668813671,5.0,0.1,600.0
590,2.0,2.0,1.0310399707004614,0.8088238845607478,1.0,0.15,600.0
591,2.0,2.0,0.8084946422599558,0.6388593964603814,2.0,0.15,600.0
592,2.0,2.0,1.0399585217108052,0.8199538661396464,3.0,0.15,600.0
593,2.0,2.0,1.2284097939102168,0.9628374848280853,4.0,0.15,600.0
594,2.0,2.0,1.3909995176594243,1.091360129426661,5.0,0.15,600.0
595,2.0,2.0,1.0409274504019583,0.8174616038657552,1.0,0.2,600.0
596,2.0,2.0,0.8447840379737419,0.664545387471313,2.0,0.2,600.0
597,2.0,2.0,0.991165864501488,0.7814073595272948,3.0,0.2,600.0
598,2.0,2.0,1.2275161585566035,0.9642686514005326,4.0,0.2,600.0
599,2.0,2.0,1.4179320378276388,1.114899378350142,5.0,0.2,600.0
600,2.0,3.0,2.2483209146362833,1.798209929892932,1.0,0.05,100.0
601,2.0,3.0,1.5645881300765612,1.2477811333411954,2.0,0.05,100.0
602,2.0,3.0,1.2972449851684116,1.0304960701421264,3.0,0.05,100.0
603,2.0,3.0,1.2701247165374216,1.0035661217893876,4.0,0.05,100.0
604,2.0,3.0,1.3898668211894603,1.0920004433104291,5.0,0.05,100.0
605,2.0,3.0,1.6086060018951183,1.2741407273318939,1.0,0.1,100.0
606,2.0,3.0,1.0922645327605491,0.8647439179848793,2.0,0.1,100.0
607,2.0,3.0,1.055236194790075,0.8370677388607781,3.0,0.1,100.0
608,2.0,3.0,1.155234982269602,0.912696768924327,4.0,0.1,100.0
609,2.0,3.0,1.3338987045501127,1.046556492888272,5.0,0.1,100.0
610,2.0,3.0,1.3066005766049862,1.0341870339352486,1.0,0.15,100.0
611,2.0,3.0,0.9736983759940682,0.7697007564163272,2.0,0.15,100.0
612,2.0,3.0,1.0439147587917534,0.8218854821101748,3.0,0.15,100.0
613,2.0,3.0,1.1373540450983124,0.8891904532876544,4.0,0.15,100.0
614,2.0,3.0,1.3343989851254558,1.0455992533044056,5.0,0.15,100.0
615,2.0,3.0,1.1472992267364057,0.9076271235906214,1.0,0.2,100.0
616,2.0,3.0,0.9333751585980292,0.7420704575576306,2.0,0.2,100.0
617,2.0,3.0,1.0658800161855644,0.8390291264050551,3.0,0.2,100.0
618,2.0,3.0,1.1374946285995358,0.897459210404908,4.0,0.2,100.0
619,2.0,3.0,1.364497985712092,1.0754092548482148,5.0,0.2,100.0
620,2.0,3.0,1.6318648369264643,1.2945122078652715,1.0,0.05,200.0
621,2.0,3.0,1.0812234019755114,0.8572123372202101,2.0,0.05,200.0
622,2.0,3.0,1.0284610439004664,0.8152884092222226,3.0,0.05,200.0
623,2.0,3.0,1.1273941570511183,0.8899985576345187,4.0,0.05,200.0
624,2.0,3.0,1.3074643964480461,1.0274393466041587,5.0,0.05,200.0
625,2.0,3.0,1.1640455274006267,0.9202129470328154,1.0,0.1,200.0
626,2.0,3.0,0.9122628402300674,0.7209394493894273,2.0,0.1,200.0
627,2.0,3.0,1.0069217954729681,0.7982554287443059,3.0,0.1,200.0
628,2.0,3.0,1.137650258349456,0.8974064425446995,4.0,0.1,200.0
629,2.0,3.0,1.3286334306194905,1.0421315197564038,5.0,0.1,200.0
630,2.0,3.0,1.0408689502757926,0.8289442235012655,1.0,0.15,200.0
631,2.0,3.0,0.9071987905998091,0.7167081809741683,2.0,0.15,200.0
632,2.0,3.0,1.0090197789568733,0.7934360489207056,3.0,0.15,200.0
633,2.0,3.0,1.130215994310776,0.8828833347139023,4.0,0.15,200.0
634,2.0,3.0,1.3327521178619484,1.0443930745055114,5.0,0.15,200.0
635,2.0,3.0,1.0102756598814286,0.8034752170719472,1.0,0.2,200.0
636,2.0,3.0,0.8753335215336306,0.6955707734304487,2.0,0.2,200.0
637,2.0,3.0,1.0539655823059173,0.8294211501314401,3.0,0.2,200.0
638,2.0,3.0,1.1343482525246338,0.8949032711336371,4.0,0.2,200.0
639,2.0,3.0,1.3634472032968667,1.0745003461185432,5.0,0.2,200.0
640,2.0,3.0,1.3297710562988327,1.0494893134014458,1.0,0.05,300.0
641,2.0,3.0,0.9443062526470491,0.7481834744696984,2.0,0.05,300.0
642,2.0,3.0,0.9908278387039092,0.7854485936586785,3.0,0.05,300.0
643,2.0,3.0,1.1117845717632273,0.8770933471328864,4.0,0.05,300.0
644,2.0,3.0,1.3008695743285907,1.022418679162475,5.0,0.05,300.0
645,2.0,3.0,1.0385423196387893,0.823735152747792,1.0,0.1,300.0
646,2.0,3.0,0.8686157552750158,0.685648307510571,2.0,0.1,300.0
647,2.0,3.0,0.9928479525456122,0.7864987618268963,3.0,0.1,300.0
648,2.0,3.0,1.134996206291308,0.895082889186104,4.0,0.1,300.0
649,2.0,3.0,1.3280993955996643,1.041741397078253,5.0,0.1,300.0
650,2.0,3.0,0.9986030402172169,0.7972739539736525,1.0,0.15,300.0
651,2.0,3.0,0.8653016518440994,0.6829759943466486,2.0,0.15,300.0
652,2.0,3.0,1.0020076901853199,0.7877939124051191,3.0,0.15,300.0
653,2.0,3.0,1.1288838151366911,0.8818080880109849,4.0,0.15,300.0
654,2.0,3.0,1.332614176695119,1.044298791632275,5.0,0.15,300.0
655,2.0,3.0,0.9940042217902683,0.7901142537021504,1.0,0.2,300.0
656,2.0,3.0,0.8593385250017028,0.6830734963597472,2.0,0.2,300.0
657,2.0,3.0,1.0505104144137012,0.8266662016186338,3.0,0.2,300.0
658,2.0,3.0,1.1341224648625892,0.8947221625890984,4.0,0.2,300.0
659,2.0,3.0,1.3634471777253991,1.0745003161731697,5.0,0.2,300.0
660,2.0,3.0,1.1701029408287327,0.923877244005721,1.0,0.05,400.0
661,2.0,3.0,0.8987981305639473,0.712500570284354,2.0,0.05,400.0
662,2.0,3.0,0.9787120296286815,0.7756561868095614,3.0,0.05,400.0
663,2.0,3.0,1.1068902901416389,0.8729816055557272,4.0,0.05,400.0
664,2.0,3.0,1.298793377324088,1.020914481250172,5.0,0.05,400.0
665,2.0,3.0,1.0020142881009082,0.7960368683833213,1.0,0.1,400.0
666,2.0,3.0,0.8427047392583527,0.66442003345676,2.0,0.1,400.0
667,2.0,3.0,0.9881220850816473,0.7826082768407203,3.0,0.1,400.0
668,2.0,3.0,1.1345012483354782,0.8947208021039165,4.0,0.1,400.0
669,2.0,3.0,1.3280530312961862,1.0417136802477658,5.0,0.1,400.0
670,2.0,3.0,0.9916351746454017,0.7907609099778343,1.0,0.15,400.0
671,2.0,3.0,0.8519224506418283,0.6721217323153523,2.0,0.15,400.0
672,2.0,3.0,0.9994942699808105,0.7859017247968281,3.0,0.15,400.0
673,2.0,3.0,1.1286879643867116,0.8816550892784678,4.0,0.15,400.0
674,2.0,3.0,1.332614495914628,1.044299032935719,5.0,0.15,400.0
675,2.0,3.0,0.9900563584443316,0.7863875516786005,1.0,0.2,400.0
676,2.0,3.0,0.8541895866722157,0.6793732680283412,2.0,0.2,400.0
677,2.0,3.0,1.0495069623152558,0.8258847114036338,3.0,0.2,400.0
678,2.0,3.0,1.1340994057637919,0.8947055371966615,4.0,0.2,400.0
679,2.0,3.0,1.3634471777221302,1.0745003149810768,5.0,0.2,400.0
680,2.0,3.0,1.0808761473244055,0.8556332044755971,1.0,0.05,500.0
681,2.0,3.0,0.8770072753473717,0.6948051306919107,2.0,0.05,500.0
682,2.0,3.0,0.9718594234774106,0.7704844820258919,3.0,0.05,500.0
683,2.0,3.0,1.1048794680081662,0.8712801523831578,4.0,0.05,500.0
684,2.0,3.0,1.298122686572413,1.0204152951342076,5.0,0.05,500.0
685,2.0,3.0,0.9893663887641709,0.7862498947171112,1.0,0.1,500.0
686,2.0,3.0,0.8331329682359353,0.6565242686512273,2.0,0.1,500.0
687,2.0,3.0,0.9853199408795926,0.7803688735727806,3.0,0.1,500.0
688,2.0,3.0,1.1342560650449653,0.8945006960477291,4.0,0.1,500.0
689,2.0,3.0,1.3280530293702644,1.0417136812014403,5.0,0.1,500.0
690,2.0,3.0,0.9887406088184235,0.7875321020955678,1.0,0.15,500.0
691,2.0,3.0,0.8465597845353889,0.6677259980523169,2.0,0.15,500.0
692,2.0,3.0,0.9983962301065892,0.7850190231349188,3.0,0.15,500.0
693,2.0,3.0,1.1286493348727795,0.881627183563956,4.0,0.15,500.0
694,2.0,3.0,1.332614495914628,1.044299032935719,5.0,0.15,500.0
695,2.0,3.0,0.9894510143074338,0.7850984770038817,1.0,0.2,500.0
696,2.0,3.0,0.8514988671631947,0.6775587406025708,2.0,0.2,500.0
697,2.0,3.0,1.049295874486825,0.8257198275241237,3.0,0.2,500.0
698,2.0,3.0,1.1340994042925145,0.8947055383887544,4.0,0.2,500.0
699,2.0,3.0,1.3634471777191972,1.0745003139081932,5.0,0.2,500.0
700,2.0,3.0,1.0340995376095732,0.8203584297190948,1.0,0.05,600.0
