,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,1,Hgv,380,TradaBoostR2,10,0.5,2,3.2519906353938133,2.4010507515991844,6.921830655343483,2.756739103821624
0,1,Hgv,760,TradaBoostR2,10,0.5,1,2.4186471127959934,1.8737633778079767,2.522698142431459,1.9031082234035948
0,1,Hgv,190,TradaBoostR2,10,0.1,1,4.252774589174337,3.341005949251901,4.31979922662986,3.470723174770598
0,1,Hgv,475,TradaBoostR2,10,0.1,2,4.1060883063266385,2.9413507109370634,7.772626720515454,3.2832467813996464
0,1,Hgv,285,TradaBoostR2,10,0.1,1,3.692098848834245,2.8993006273632163,3.7838426345793192,3.0350924227128164
0,2,Hgv,190,TradaBoostR2,10,0.1,2,27.805890241198828,5.542200946233119,8.69412057045776,4.9863891791313595
0,2,Hgv,95,TradaBoostR2,20,0.1,1,4.516626529496052,3.584456914927557,5.207330212849375,3.886647932385264
0,1,Hgv,475,TradaBoostR2,10,0.5,1,2.733686305639164,2.1078130643766926,2.856402670645681,2.1312807927328943
0,2,Hgv,475,TradaBoostR2,20,0.1,1,2.860484808713346,2.2467530075186195,2.7391930556043316,2.152524058036482
0,2,Hgv,285,TradaBoostR2,10,0.1,1,3.7068644258091967,2.977531312806815,3.868495843654055,3.0410157842561008
0,1,Hgv,665,TradaBoostR2,20,0.1,1,2.9625517745198704,2.3017350309220266,2.950089995252281,2.3102492650870734
0,1,Hgv,760,TradaBoostR2,10,0.5,2,2.5465815425419605,1.9723415328453924,2.581178103308856,1.9610822044863103
0,2,Hgv,190,TradaBoostR2,10,0.5,1,2.9809121556988027,2.2899659682829543,2.8001795014419444,2.1831575104944867
0,1,Hgv,380,TradaBoostR2,20,0.1,1,3.3742306889792073,2.6584668383803107,3.4126476209657843,2.61978190391204
0,1,Hgv,95,TradaBoostR2,20,0.1,1,5.057104160961781,3.9349221579994254,6.019723757387829,4.136303568498895
0,1,Hgv,190,TradaBoostR2,10,0.1,2,5.729535123444424,3.9282744553592486,8.857709826310542,4.097696412554076
0,1,Hgv,285,TradaBoostR2,10,0.1,2,4.400576798943234,3.3133531998035903,7.717785093292248,3.8941141544933444
0,2,Hgv,285,TradaBoostR2,10,0.1,2,8.846339744972664,3.4425012571021685,4.830272673646588,3.486652193830975
0,1,Hgv,475,TradaBoostR2,10,0.5,2,2.9231010004072004,2.2592598832029953,2.8509302078965395,2.2307158629864046
0,1,Hgv,190,TradaBoostR2,10,0.5,1,3.3999284179650084,2.678507743043068,3.3735578200600504,2.6563457965533352
0,2,Hgv,380,TradaBoostR2,10,0.1,1,3.4420063304094772,2.7528628251440397,3.542722326631006,2.794774873826813
0,2,Hgv,190,TradaBoostR2,10,0.5,2,5.1850896883571025,2.5998176507105364,7.3255963211395025,2.8759721218226284
0,1,Hgv,760,TradaBoostR2,20,0.1,1,2.864904145199142,2.235761524745223,2.861236812679084,2.2024746936203106
0,2,Hgv,285,TradaBoostR2,10,0.5,1,2.5740723980795925,2.0091281858509937,2.4977422413392123,1.9593572904755001
0,1,Hgv,285,TradaBoostR2,10,0.5,1,3.0734976355461012,2.3674568891908123,3.2029571476446956,2.487369752962024
0,2,Hgv,95,TradaBoostR2,20,0.1,2,8.476605439089656,4.537381952227872,8.008910022673065,5.216276754095827
0,2,Hgv,475,TradaBoostR2,20,0.1,2,3.058897241649485,2.395761459094556,3.979435237330546,2.42381403233038
0,1,Hgv,475,TradaBoostR2,20,0.1,1,3.1214361515180222,2.442112553210004,3.195426420818123,2.5131687182291786
0,1,Hgv,190,TradaBoostR2,10,0.5,2,5.421870507854246,3.531346817766259,8.105957073438343,3.7888652724621075
0,1,Hgv,380,TradaBoostR2,20,0.1,2,4.2946604352896935,2.82292919826716,28.585637656880394,4.682301527886341
0,1,Hgv,665,TradaBoostR2,20,0.1,2,3.011195941283408,2.335488500344884,2.9694784632168543,2.2954773005065428
0,1,Hgv,95,TradaBoostR2,20,0.1,2,17.67407130612183,7.07160501835871,30.723264948757834,8.737115658446395
0,2,Hgv,380,TradaBoostR2,10,0.1,2,5.692135807027626,3.122223370442614,4.462468339663733,2.970523027102849
0,2,Hgv,285,TradaBoostR2,10,0.5,2,2.98541506307889,2.211459372568404,2.803399317056729,2.1102072663550198
