,Description,radius,datum,east,north,ForestClass,Biomassa_above,Biomassa_below,Basal_area,Basal_Area_Pine,Basal_Area_Spruce,Basal_Area_Contorta,Basal_Area_Decideous,Volume,Volume_Pine,Volume_Spruce,Volume_Contorta,Volume_Decideous,Dgv,Hgv,Mean_Age_basal_area_weighted,ScanDatum,leaveson,scanner_type,Plot,zmax,zmean,zsd,zskew,zkurt,zentropy,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,itot,imax,imean,isd,iskew,ikurt,ipground,ipcumzq10,ipcumzq30,ipcumzq50,ipcumzq70,ipcumzq90,p1th,p2th,p3th,p4th,p5th,pground,n,area,l_1,l_2,t_3,t_4,raster_image_path,north_processed,east_processed,area_code,gh,mahalanobi
99,201815182120,10,2018-07-09,662900,7170000,23,54.6896481600357,18.1166852354242,17.6281155934256,0.566,12.434,0.0,4.6281155934256,71.312994316146,2.506,52.956,0.0,15.850994316146,9.58,7.24,29.2,2021-07-10,2,1,201815182120,8.98,1.86567567567568,1.97521022404641,0.918716875940296,3.02923171585002,0.741316353859986,44.8648648648649,42.2972972972973,0.0,0.0,0.02,0.0680000000000001,0.1175,0.18,0.24,0.326,0.6555,1.29,1.8545,2.154,2.44,2.833,3.245,3.656,4.1015,4.692,5.824,38.1987577639752,47.9813664596273,63.1987577639752,76.7080745341615,86.8012422360248,93.167701863354,96.4285714285714,98.7577639751553,99.8447204968944,1516267,5334,2049.00945945946,1226.37581238323,0.887496591851728,2.67801533907883,59.4707924132096,18.3002729730318,42.6941297278118,66.6349000538823,79.7157756516497,93.4591335167223,53.6486486486486,30.8108108108108,11.3513513513514,3.64864864864865,0.540540540540541,42.1621621621622,740,388.0899,1.86567567567568,1.06772570676224,0.270567295112846,0.0146508787244086,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815182120.tif,7170000,662900,4,1.1290530928563021e-05,1.3644494207374986
100,201815183060,10,2018-07-09,662300,7170000,31,61.3161419215355,20.2839410925051,17.9979769108004,11.772,4.052,0.0,2.1739769108004,101.203358157085,68.612,23.808,0.0,8.78335815708501,15.6,11.02,35.5,2021-07-10,2,1,201815183060,12.03,4.70326481257557,3.68075437462908,-0.0418838152775985,1.62235190871722,0.84534244444577,55.0181378476421,67.2309552599758,0.0,0.0,0.02,0.08,0.16,0.308,2.721,3.94,4.701,5.46,5.976,6.332,6.82,7.322,7.715,8.158,8.731,9.414,10.257,20.5344585091421,23.0661040787623,28.6919831223629,36.8495077355837,47.9606188466948,63.8537271448664,79.606188466948,90.436005625879,97.1870604781997,1168474,4785,1412.9068923821,808.026545417994,1.59158438536771,5.68229570351109,36.9092508690822,18.6159041621808,39.0097682960853,53.4821485116485,70.6515506549568,89.8971650203599,41.7170495767836,30.7134220072551,17.8960096735187,7.61789600967352,2.05562273276904,27.6904474002418,827,391.842,4.70326481257557,2.08674259481015,0.0125849711883744,-0.0633175183225697,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815183060.tif,7170000,662300,4,6.137481282002553e-05,0.3924665237622671
101,201815183120,10,2018-07-09,661700,7170000,32,63.636506516368,20.293157382186,18.4275564544788,16.474,1.504,0.0,0.4495564544788,118.174311114024,109.392,6.94,0.0,1.842311114024,16.92,12.74,43.7,2021-07-10,2,1,201815183120,15.71,5.27593464052288,4.74778786415868,0.117418524653792,1.49719051896851,0.774131534855897,53.4640522875817,59.6078431372549,0.0,0.0,0.0,0.0,0.04,0.08,0.17,1.664,4.892,5.92,6.89,7.592,8.14,8.978,9.53,10.01,10.696,11.356,12.4,24.5065789473684,27.1381578947368,30.2631578947368,38.6513157894737,52.6315789473684,66.2828947368421,84.5394736842105,94.4078947368421,99.0131578947368,1310389,5453,1712.92679738562,1208.65105777107,1.32626526496359,3.52982749492127,58.5432264770232,32.3482568916558,48.4085260178466,67.0187249740344,79.1594709662551,92.8673851810417,46.1437908496732,28.6274509803922,16.4705882352941,5.88235294117647,2.87581699346405,37.516339869281,765,390.0544,5.27593464052287,2.65002090818875,0.0845962540013027,-0.107337138978285,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815183120.tif,7170000,661700,4,5.0977228899204736e-05,0.26284112005562477
103,201815192060,10,2018-06-11,657700,7185700,42,94.042086031108,32.395685650319,20.2116683050839,3.986,14.39,0.0,1.8356683050839,165.819837934116,32.102,123.386,0.0,10.331837934116,20.92,17.0,125.9,2021-07-10,2,1,201815192060,20.31,6.18711133400201,5.23087179728969,0.30845926442298,1.85870808330536,0.846722689899041,47.4423269809428,68.6058174523571,0.0,0.0,0.05,0.11,0.23,1.588,2.89,3.984,4.832,5.77,6.718,7.6,8.598,9.574,10.64,11.508,12.636,13.6,14.866,22.9638009049774,33.1447963800905,45.9276018099548,57.579185520362,69.1176470588235,81.1085972850679,91.4027149321267,98.4162895927602,99.6606334841629,1581945,5293,1586.70511534604,1046.8470174844,1.59782057292243,4.94302671479416,44.1624076690403,17.7180622588017,47.0205348479246,62.3720799395681,76.5473515198063,91.6899133661411,38.8164493480441,29.9899699097292,18.1544633901705,9.32798395185557,3.7111334002006,26.9809428284855,997,391.4306,6.18711133400201,2.97530335987883,0.107953598018479,-0.0403402143981735,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815192060.tif,7185700,657700,4,8.019278909521871e-05,0.9945508970831162
104,201815192120,10,2018-06-11,657700,7185000,32,54.8326180886038,18.3874910300479,14.1116878762377,12.786,0.012,0.0,1.3136878762377,102.552463550015,94.984,0.036,0.0,7.53246355001501,21.54,14.98,64.4,2021-07-10,2,1,201815192120,16.4,5.29915455746367,5.28229696145941,0.351951528899707,1.62937937688804,0.764067556704084,48.3487450462351,55.7463672391017,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.17,2.782,4.83,6.138,7.486,8.374,9.092,9.86,10.876,11.74,12.67,14.228,25.044404973357,28.2415630550622,33.214920071048,40.8525754884547,51.3321492007105,66.4298401420959,77.9751332149201,88.98756660746,96.2699822380107,1454529,5695,1921.43857331572,1289.15593894309,0.969756431103176,2.63238803929039,61.5643276964571,40.4687703029641,47.8423599666971,69.9827916803309,80.9085277777205,93.2299046632965,49.4055482166447,27.3447820343461,15.4557463672391,6.86922060766182,0.924702774108322,39.7622192866579,757,382.1829,5.29915455746367,2.92100871583038,0.171466109713385,-0.0956062076090558,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815192120.tif,7185000,657700,4,5.983588164902539e-05,0.7153378410698038
105,201815193060,10,2018-06-11,657100,7185000,33,148.787467975563,44.9176105335871,30.1855331564206,22.186,6.458,0.0,1.5415331564206,297.673787862218,216.208,69.438,0.0,12.027787862218,28.18,21.24,70.4,2021-07-09,2,1,201815193060,22.78,10.3685188431201,7.05841684928603,-0.42787001853013,1.70198076329168,0.845371006577983,61.9631901840491,74.1454864154251,0.0,0.0,0.0,0.01,0.29,5.78,8.87,10.88,11.98,12.81,13.51,14.17,14.78,15.33,15.95,16.59,17.38,18.18,19.48,8.18777292576419,11.4628820960699,14.5196506550218,19.5414847161572,27.8384279475983,45.9606986899563,68.7772925764192,87.882096069869,97.9257641921397,1574018,5220,1379.50744960561,921.608959768272,2.0902565047941,7.29087515354586,40.9076643342071,34.4849931830513,44.8658782809345,58.1305296381617,73.131755799489,90.938159538201,34.9693251533742,27.8702892199825,20.8588957055215,12.0946538124452,4.2068361086766,24.5398773006135,1141,393.03,10.3685188431201,3.93029437089657,-0.114099728762814,-0.04180800574716,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815193060.tif,7185000,657100,4,0.00013969395922426155,0.8311241812500233
106,201815193120,10,2018-06-11,656500,7184900,33,136.830860474285,46.3988016097438,27.9822195730914,3.96,7.064,0.0,16.9582195730914,231.749347552201,35.378,56.256,0.0,140.115347552201,21.72,18.18,78.6,2021-07-09,2,1,201815193120,23.45,10.0508033472803,6.32131294463756,-0.412552443688071,1.94971294473975,0.874440455176526,60.7531380753138,78.9958158995816,0.0,0.0,0.04,1.602,4.52,6.742,8.868,10.27,11.153,11.82,12.57,13.17,13.642,14.298,14.84,15.412,16.25,16.99,18.533,9.29332042594385,13.7463697967086,19.7483059051307,27.0087124878993,41.9167473378509,63.2139399806389,84.3175217812197,95.0629235237173,98.7415295256534,1441833,4585,1206.55481171548,585.02510158163,1.6265924629879,7.3182520569517,22.0721817297842,16.6514429895834,32.1320846450317,47.9358566491404,67.9015530924871,89.8040896553207,29.9581589958159,26.8619246861925,22.092050209205,13.8075313807531,7.28033472803347,17.5732217573222,1195,390.4527,10.0508033472803,3.55020941527722,-0.114522201889216,0.0116481757861801,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815193120.tif,7184900,656500,4,0.00016270258633211692,1.002089460669961
107,201815194060,10,2018-06-11,656500,7185500,42,136.733609055448,44.4212632008218,28.3586639244086,0.0,25.422,0.0,2.9366639244086,241.612459226999,0.0,216.688,0.0,24.924459226999,19.72,17.4,115.7,2021-07-09,2,1,201815194060,22.49,8.07113783533765,6.07498549765549,0.116956327277887,1.90814352657387,0.887706983229606,51.8038852913969,74.8381128584644,0.0,0.0,0.0,0.17,1.96,3.8,5.21000000000001,6.2,7.44,8.3,9.25,10.23,11.23,12.07,12.91,13.74,14.72,15.95,17.93,12.2270742358079,20.6331877729258,32.3144104803493,45.4148471615721,58.9519650655022,75.0,87.2270742358079,94.2139737991266,98.5807860262009,1387006,4798,1283.07678075856,723.17228534039,1.93372611253308,7.63380672506949,31.0990002927168,20.3858526927785,37.034807347625,52.8623524339477,71.0684020112386,89.796367139003,34.1350601295097,28.7696577243293,20.4440333024977,12.3034227567068,4.34782608695652,22.2016651248844,1081,390.609,8.07113783533766,3.47560502963649,0.0398203110077616,-0.0114756624142965,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815194060.tif,7185500,656500,4,0.00014148431439335766,0.7555569751338986
108,201815312060,10,2018-06-08,642300,7215400,33,82.0293332172914,27.2144462718792,19.8825419021857,12.042,4.286,0.0,3.5545419021857,147.975660759706,98.568,25.432,0.0,23.975660759706,21.44,15.52,72.0,2021-07-26,2,0,201815312060,20.38,6.4065306122449,5.85864610835302,0.169883482658582,1.55975533351505,0.761819525616109,52.3409363745498,60.3841536614646,0.0,0.0,0.0,0.0,0.01,0.05,0.1,2.288,4.498,7.06,8.746,9.516,10.248,10.984,11.47,12.102,12.998,13.878,15.29,21.3166144200627,26.9592476489028,31.1912225705329,37.9310344827586,53.7617554858934,74.4514106583072,90.4388714733542,96.7084639498433,98.7460815047022,2544491,12497,3054.61104441777,4425.95364153233,1.47962518420037,3.27225789588408,60.8271359576434,47.1498228918868,64.6708516555963,77.8132443777557,86.9074797277727,97.0201505920045,61.2244897959184,32.2929171668667,5.88235294117647,0.600240096038415,0.0,29.8919567827131,833,363.34,6.4065306122449,3.26077540631637,0.0957198977376824,-0.10440140300913,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815312060.tif,7215400,642300,4,3.2737911247558447e-06,0.30596617654111274
109,201815313060,10,2018-06-08,641700,7214800,33,102.895106954654,34.4908858580031,23.6706560709038,4.172,12.562,0.0,6.9366560709038,171.087231725537,34.484,94.798,0.0,41.805231725537,17.74,14.98,70.8,2021-07-26,2,0,201815313060,20.46,6.58825107296137,5.78870388269372,0.132017356142973,1.59291616322952,0.77265157902161,52.2532188841202,62.2317596566524,0.0,0.0,0.0,0.0,0.07,0.15,0.3085,3.612,5.949,7.245,8.361,9.436,10.1415,11.02,11.8125,12.438,13.037,13.909,15.3535,21.9676549865229,25.3369272237197,32.2102425876011,43.2614555256065,56.8733153638814,72.7762803234501,90.0269541778976,96.6307277628032,99.3261455525606,2357664,12848,2529.68240343348,3969.94064624204,1.86476420933581,4.59301546945352,61.0321487709869,35.827284973601,52.3137732942438,69.833657382901,85.3198335301383,95.1108809397777,56.0085836909871,35.4077253218884,7.72532188841202,0.858369098712446,0.0,33.2618025751073,932,381.92,6.58825107296137,3.24869669191372,0.0779493628335005,-0.0940914198026022,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815313060.tif,7214800,641700,4,5.063934383352086e-06,0.718863957534194
110,201815313120,10,2018-06-08,641100,7214700,33,138.273311995494,45.4190055306274,33.2098644829516,31.926,0.006,0.0,1.2778644829516,288.180022481454,284.104,0.012,0.0,4.064022481454,25.2,18.28,77.2,2021-07-26,2,0,201815313120,20.68,7.13227074235808,6.90327959415188,0.342919560927123,1.48033227024248,0.815484393270776,44.3231441048035,62.5545851528384,0.0,0.0,0.0,0.03,0.0675,0.14,1.37,2.55,3.18,3.965,6.695,10.22,11.9875,13.28,14.2325,14.83,15.5975,16.915,17.93,24.934036939314,40.2374670184697,43.7994722955145,48.6807387862797,51.9788918205805,60.4221635883905,72.6912928759894,85.7519788918206,96.4379947229551,1916916,12220,2092.70305676856,3584.77122075747,2.26232411711448,6.27424575470631,65.8667881117378,34.7245784374485,65.6240544708271,82.6139486550271,88.8798987540403,95.7945470745719,53.4934497816594,34.3886462882096,10.3711790393013,1.74672489082969,0.0,30.6768558951965,916,389.6667,7.13227074235808,3.83566573603455,0.153663392165886,-0.110342642175335,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815313120.tif,7214700,641100,4,1.5413221825256927e-05,1.0573434191215871
111,201815314120,10,2018-06-08,641100,7215900,23,25.9959751401712,8.89935108337248,9.79908676195078,8.8,1.472,0.0,-0.47291323804922,39.3826216763245,36.488,5.426,0.0,-2.5313783236755,10.66,5.68,35.2,2021-07-26,2,0,201815314120,8.02,1.12662379421222,1.88590112238857,1.67295079445964,4.58891231649866,0.497870394381426,27.1704180064309,23.9549839228296,0.0,0.0,0.0,0.012,0.03,0.04,0.06,0.08,0.1,0.12,0.15,0.18,0.25,0.327,1.8525,2.574,3.24,4.44400000000001,5.518,66.5362035225049,68.4931506849315,74.1682974559687,81.2133072407045,85.5185909980431,89.4324853228963,94.3248532289628,98.4344422700587,99.6086105675147,4815600,12474,7742.12218649518,5368.65709641274,-0.492339724218124,1.26236298027535,85.7918016446549,24.8702965362572,42.5747985713099,70.8116122601545,94.0138715840186,98.7750643741174,77.8135048231511,21.8649517684887,0.321543408360129,0.0,0.0,62.2186495176849,622,367.4356,1.12662379421222,0.847943054196375,0.56300926908276,0.213148630664483,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815314120.tif,7215900,641100,4,0.0,0.6077047714639889
112,201815321060,10,2018-06-26,701500,7231700,41,106.730738995775,38.2178370611391,31.0182314363117,13.172,1.152,0.0,16.6942314363117,185.15578433015,89.656,6.524,0.0,88.97578433015,12.76,12.16,87.3,2021-07-15,2,1,201815321060,15.76,6.66129645635264,4.30749112658822,-0.409375549771339,1.84242956404514,0.861387247539672,58.9455488331893,76.3180639585134,0.0,0.0,0.0640000000000003,0.212,2.61,4.51,5.834,6.574,7.204,7.86,8.308,8.832,9.214,9.69,10.2,10.56,11.042,11.52,12.192,13.4371957156767,16.7478091528724,21.9084712755599,30.47711781889,43.9143135345667,63.6806231742941,83.1548198636806,96.4946445959104,99.3184031158715,1529053,3569,1321.56698357822,623.41462460267,0.910916239449559,3.51547862951872,19.1942986933743,11.5633009450948,27.0377155010323,42.9556725633448,63.4972103648467,88.562332371736,35.3500432152118,30.0777873811582,20.743301642178,10.6309420916162,3.19792566983578,19.4468452895419,1157,388.6792,6.66129645635264,2.42214799041789,-0.11082391286462,-0.014290103693954,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815321060.tif,7231700,701500,4,8.009431517116713e-05,0.8654909929046588
113,201815321120,10,2018-06-26,702100,7231700,31,111.492461429888,34.3260410928277,32.5996560377112,19.182,11.144,0.0,2.2736560377112,207.716270767702,128.982,65.084,0.0,13.650270767702,12.8,12.32,51.5,2021-07-15,2,1,201815321120,14.3,6.06081735620585,4.04058007111009,-0.329980480844296,1.78983746129332,0.871279976613333,58.1231079717457,75.6811301715439,0.0,0.0,0.0,0.08,2.32,3.68,4.645,5.72,6.505,7.12,7.74,8.1,8.53,8.92,9.28,9.69,10.23,10.72,11.56,7.86924939467312,11.7433414043584,19.6125907990315,28.2082324455206,40.6779661016949,59.3220338983051,80.1452784503632,93.4624697336562,99.0314769975787,1253435,4437,1264.81836528759,643.525384511645,1.64390993414982,6.4912752029965,23.2820210062748,19.7142253088513,30.8126867368471,47.3755719283409,67.8469964537451,89.7502463231041,37.5378405650858,28.9606458123108,19.1725529767911,10.1917255297679,4.1372351160444,20.5852674066599,991,383.904,6.06081735620585,2.28426594909743,-0.0872441628056138,-0.0222515718804922,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815321120.tif,7231700,702100,4,8.716470952152436e-05,1.498249013330028
114,201815322060,10,2018-06-26,702100,7231100,22,26.7256768202164,8.50406695837842,12.5183057393491,13.584,0.208,0.0,-1.2736942606509,42.5799301330524,44.634,0.622,0.0,-2.6760698669476,6.76,5.6,21.4,2021-07-15,2,1,201815322060,6.96,0.788986354775828,1.32314084847063,1.82136419107017,6.16694061458799,0.519325027046924,30.4093567251462,18.1286549707602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.138000000000001,0.888000000000001,1.44,1.89,2.332,2.884,3.452,43.0147058823529,52.2058823529412,68.3823529411765,80.1470588235294,91.1764705882353,96.3235294117647,97.7941176470588,98.5294117647059,99.2647058823529,1452223,5232,2830.8440545809,1358.70739750683,-0.102235154041353,1.54085129696561,80.7988855706045,60.9736934341351,60.9736934341351,65.8300412539947,84.9160907105865,94.3290389974542,72.7095516569201,23.1968810916179,3.89863547758285,0.194931773879142,0.0,65.1072124756335,513,391.6405,0.788986354775829,0.599406524122807,0.548032732899291,0.181572327879557,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815322060.tif,7231100,702100,4,3.8711908285948205e-07,1.335691019550308
115,201815322120,10,2018-06-26,702100,7230500,32,50.735082334928,16.1910094321485,14.2538878866395,14.22,0.006,0.0,0.0278878866394996,104.153825723685,104.748,0.018,0.0,-0.612174276315002,17.02,14.64,63.8,2021-07-15,2,1,201815322120,15.09,5.02076416337286,4.93659154586904,0.18532474556723,1.39908186669293,0.693919745304024,51.7786561264822,54.1501976284585,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.06,0.163000000000001,5.98,7.069,7.898,8.347,8.874,9.385,10.03,10.833,11.522,12.391,23.2209737827715,24.5318352059925,25.6554307116105,29.7752808988764,39.5131086142322,59.5505617977528,75.2808988764045,91.1985018726592,97.1910112359551,1407402,4699,1854.28458498024,1241.80055913463,0.90561511787535,2.30830802762489,66.7593196542282,45.1287549683744,47.7890467684429,71.0835283735564,81.2025988310376,93.6028938426974,49.1436100131752,27.536231884058,15.5467720685112,6.32411067193676,1.44927536231884,44.137022397892,759,394.2198,5.02076416337286,2.69791772259709,0.129606465739651,-0.128036315390325,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815322120.tif,7230500,702100,4,5.177369590355516e-05,1.0850141525885908
116,201815331060,10,2018-06-10,696300,7246600,32,40.2701406336072,13.258734054151,12.4047293177171,11.74,0.656,0.0,0.00872931771710006,72.8390909876171,71.182,1.968,0.0,-0.310909012382904,16.54,11.5,49.6,2021-08-04,2,0,201815331060,14.08,3.10992816091954,4.35378950070102,0.881571193612802,2.1010731691422,0.551333353511928,34.9137931034483,35.4885057471264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.1,2.84000000000005,6.07,7.3675,8.29,9.28,10.08,11.09,28.4900284900285,30.7692307692308,32.1937321937322,35.8974358974359,46.7236467236467,62.962962962963,77.4928774928775,91.7378917378917,97.7207977207977,3932593,12530,5650.27729885057,5552.02184541051,0.272142538775494,1.09435943354254,91.9384487537866,75.965145643091,75.965145643091,77.8951445013506,96.3332335687929,98.5108553059012,68.5344827586207,28.448275862069,3.01724137931034,0.0,0.0,60.632183908046,696,393.228,3.10992816091954,2.15986800215,0.407942219924822,-0.0031132382646845,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815331060.tif,7246600,696300,4,0.0,0.5700109226679649
117,201815331120,10,2018-06-10,696900,7246600,31,31.7808602403083,9.98859918474923,11.1571604677895,11.14,0.0,0.0,0.0171604677895001,61.0186971866678,61.274,0.0,0.0,-0.2553028133322,12.72,10.32,44.0,2021-08-04,2,0,201815331120,11.78,2.30451748251748,3.52911470090913,1.06223439690464,2.44335849303511,0.511800253852841,31.4685314685315,31.6083916083916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.1,4.036,5.48,6.392,7.598,8.276,9.133,37.3961218836565,37.9501385041551,39.0581717451524,44.3213296398892,54.8476454293629,65.9279778393352,78.6703601108033,92.5207756232687,98.6149584487535,4642707,12497,6493.2965034965,5666.12986316483,-0.0020878351753147,1.01617807492536,95.8891870626339,68.5674973673764,68.5674973673764,72.6136928304974,96.5534977761896,98.5532147516524,74.2657342657343,23.6363636363636,2.0979020979021,0.0,0.0,67.8321678321678,715,374.36,2.30451748251748,1.68136526218879,0.473329521782469,0.0593124451699599,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815331120.tif,7246600,696900,4,0.0,0.39038310522997377
118,201815332120,10,2018-06-10,696900,7245500,42,41.3862045790302,17.1609277294967,13.5441316989011,6.544,0.0,0.0,7.0001316989011,64.4905686267892,39.23,0.0,0.0,25.2605686267892,13.86,9.54,99.6,2021-08-04,2,0,201815332120,12.53,2.8645229244114,3.36886208548594,0.79154462577906,2.29102442097698,0.704612398058014,41.1400247831475,45.724907063197,0.0,0.0,0.0,0.0,0.01,0.04,0.08,0.13,0.18,0.43,2.123,3.02,4.08,4.822,5.74,6.434,7.213,8.0,9.062,37.1753246753247,43.3441558441558,51.7857142857143,62.3376623376623,72.0779220779221,83.6038961038961,92.5324675324675,96.7532467532468,98.8636363636364,4437479,12775,5498.73482032218,5382.37828810761,0.349879205823969,1.15912312013048,64.7092865115531,40.2270974127427,53.1143922033208,78.9588638053273,85.4554579300544,94.1339891411317,66.542750929368,29.9876084262701,3.46964064436183,0.0,0.0,39.1573729863693,807,390.8465,2.8645229244114,1.79119503353105,0.310749071524414,-0.0288046767250076,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815332120.tif,7245500,696900,4,0.0,0.18444223634955423
119,201815401120,10,2018-06-24,681500,7276400,41,85.8600075831722,29.2776218328683,24.435103965102,5.944,16.032,0.0,2.459103965102,140.15176449363,41.556,90.69,0.0,7.90576449363,12.42,11.1,98.3,2019-07-29,2,0,201815401120,17.15,4.2519755826859,4.69329809213365,0.79165807301415,2.32074493150852,0.771477263687251,40.7325194228635,51.3873473917869,0.0,0.0,0.0300000000000003,0.07,0.09,0.15,0.21,0.46,1.49,2.18,3.11,4.42000000000001,5.84,6.87,8.11,8.85,10.15,11.6,13.32,40.9147095179234,51.9159456118665,57.601977750309,66.6254635352287,75.1545117428925,83.4363411619283,89.8640296662546,96.291718170581,99.0111248454883,3336435,25495,3703.03551609323,5017.01956243429,1.14753219376102,2.55525254717147,71.3577516121249,22.9214116264816,69.303972653446,88.4287870136838,92.7142294095344,97.6409251191766,59.7114317425083,31.6315205327414,7.76914539400666,0.887902330743618,0.0,33.6293007769145,901,397.204,4.25197558268591,2.53795476630904,0.285421805919502,-0.0174143613122559,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815401120.tif,7276400,681500,4,3.087027631776423e-06,2.003005033880947
120,201815402060,10,2018-06-24,681500,7275800,31,33.2082765926935,11.5369870262409,10.9529648114324,2.08,5.994,0.0,2.8789648114324,38.4560201305178,9.296,19.56,0.0,9.6000201305178,9.34,6.26,45.4,2019-07-29,2,0,201815402060,10.12,1.70611637347767,2.33818095569201,1.31832609773048,3.83541449605142,0.616877320026283,35.1826792963464,33.6941813261164,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.12,0.17,0.24,0.359,1.06,1.761,2.6,3.155,3.936,4.543,5.212,6.54,43.8330170777989,53.5104364326376,63.3776091081594,73.2447817836812,84.8197343453511,91.46110056926,95.0664136622391,97.1537001897533,99.2409867172676,4680572,16655,6333.65629228687,5619.79108951881,0.0849490730606287,1.04109992524981,49.0729551858192,45.277008878402,48.4824077057249,78.4871806266414,93.7703340531884,97.6973540840735,72.1244925575101,26.9282814614344,0.94722598105548,0.0,0.0,30.8525033829499,739,382.3474,1.70611637347767,1.1670509844476,0.429441391515642,0.0782219389142196,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815402060.tif,7275800,681500,4,0.0,0.7291392955485921
121,201815402120,10,2018-06-24,681600,7275300,42,126.903357320889,43.6915004076853,27.6118998621138,2.754,23.592,0.0,1.2658998621138,209.841365100282,24.952,176.622,0.0,8.26736510028198,23.32,16.36,153.3,2019-07-29,2,0,201815402120,22.8,4.8525540025413,6.57462341015146,1.13512230333573,2.90650284405046,0.662032088098106,35.0698856416773,43.5832274459975,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.13,0.18,0.27,1.51,3.51,4.89200000000001,6.44,9.045,11.124,13.983,16.414,18.657,42.5641025641026,50.7692307692308,62.0512820512821,66.8376068376068,74.8717948717949,78.974358974359,84.7863247863248,92.6495726495726,97.2649572649573,4718827,21604,5995.96823379924,5852.48061520984,0.216403251768594,1.11254311711279,75.4185944939283,44.7834811490228,53.6735930348792,86.9705119513811,94.3422168263426,97.9466507248518,68.6149936467598,23.3799237611182,6.73443456162643,1.27064803049555,0.0,43.2020330368488,787,387.891,4.8525540025413,3.32331545373128,0.419183206392299,0.0511796136074527,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815402120.tif,7275300,681600,4,4.41983076992523e-06,1.8976336185592262
122,201815403060,10,2018-06-24,681000,7275200,42,83.8438977776919,31.3236302234389,23.6675300279842,11.022,9.498,0.0,3.1475300279842,153.358582730427,86.416,53.18,0.0,13.762582730427,21.72,13.1,130.5,2019-07-29,2,0,201815403060,17.13,4.16105744125326,4.95793252866431,0.865745339883887,2.33852779653823,0.740633038385436,37.597911227154,48.0417754569191,0.0,0.0,0.0,0.01,0.04,0.075,0.1,0.15,0.2925,1.715,2.435,3.79,4.95,6.82,8.2025,9.63,11.0325,11.965,13.605,38.7820512820513,48.8782051282051,58.0128205128205,63.4615384615385,70.8333333333333,78.3653846153846,88.1410256410256,94.3910256410256,97.9166666666667,3033335,13174,3959.96736292428,5059.45682948189,0.94856194076441,1.93830530328923,70.7573017817023,41.4393728355094,66.3109415873947,89.1461378317924,93.4113442794812,97.6397595385937,63.4464751958225,29.3733681462141,6.78851174934726,0.391644908616188,0.0,35.509138381201,766,352.2282,4.16105744125326,2.62701624601102,0.328803595683212,-0.0127407701702686,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201815403060.tif,7275200,681000,4,1.5448446451159167e-06,1.0197746415580538
