,seed,method,d,v,target_tree_size,rmse,mae
138,12,xgboost,3,0.005,7,2.251710819248447,1.7928686696872105
139,12,xgboost_naive_transfer,3,0.005,7,1.8249386660665734,1.4305650124991651
140,12,xgboost,3,0.01,1,1.9840585178243124,1.580939362307408
141,12,xgboost_naive_transfer,3,0.01,1,2.641084818978187,2.085562058628401
142,12,xgboost,3,0.01,2,1.8786199609232968,1.499196722500095
143,12,xgboost_naive_transfer,3,0.01,2,2.135683984514339,1.684869109786167
144,12,xgboost,3,0.01,3,1.9480864082799894,1.5412228473293377
145,12,xgboost_naive_transfer,3,0.01,3,1.6478250200034712,1.308248688729992
146,12,xgboost,3,0.01,4,2.0091440623186814,1.5825032437990507
147,12,xgboost_naive_transfer,3,0.01,4,1.5485444388379719,1.2283029998723045
148,12,xgboost,3,0.01,5,2.1274746952979724,1.6882605361315477
149,12,xgboost_naive_transfer,3,0.01,5,1.5829782412404478,1.2599057659579063
150,12,xgboost,3,0.01,6,2.1785393900570957,1.7310189732679302
151,12,xgboost_naive_transfer,3,0.01,6,1.6486170951548178,1.3134000066811975
152,12,xgboost,3,0.01,7,2.224020028125894,1.78124657761789
153,12,xgboost_naive_transfer,3,0.01,7,1.7179329161549057,1.3641843389777542
154,12,xgboost,3,0.02,1,1.82377031374554,1.4417609202964758
155,12,xgboost_naive_transfer,3,0.02,1,2.3341857070575527,1.837217360646142
156,12,xgboost,3,0.02,2,1.8687712484366243,1.4881420982347222
157,12,xgboost_naive_transfer,3,0.02,2,1.575153959339129,1.2701430897582657
158,12,xgboost,3,0.02,3,1.9383086859405683,1.5311366617774498
159,12,xgboost_naive_transfer,3,0.02,3,1.4734428105516948,1.1708322798681248
160,12,xgboost,3,0.02,4,2.0155480701578155,1.5873129025740087
161,12,xgboost_naive_transfer,3,0.02,4,1.5085977738643477,1.199970961844687
162,12,xgboost,3,0.02,5,2.123084065101182,1.6851185922919854
163,12,xgboost_naive_transfer,3,0.02,5,1.5851853897032142,1.2602010001129789
164,12,xgboost,3,0.02,6,2.2005956974530805,1.7528499874392118
165,12,xgboost_naive_transfer,3,0.02,6,1.6830355424519843,1.3313840589458577
166,12,xgboost,3,0.02,7,2.2391311381377896,1.7791578085906516
167,12,xgboost_naive_transfer,3,0.02,7,1.6866442468590135,1.3377728758696468
168,12,xgboost,3,0.03,1,1.818808514262581,1.4379395101359878
169,12,xgboost_naive_transfer,3,0.03,1,2.0289341811546984,1.6036493791036532
170,12,xgboost,3,0.03,2,1.8639737000669703,1.4773834095456126
171,12,xgboost_naive_transfer,3,0.03,2,1.5908408287559554,1.2844317160266514
172,12,xgboost,3,0.03,3,1.9421155222093947,1.537108380404035
173,12,xgboost_naive_transfer,3,0.03,3,1.4315778046209395,1.1366390052799182
174,12,xgboost,3,0.03,4,2.007959093604843,1.5819178414797948
175,12,xgboost_naive_transfer,3,0.03,4,1.5123429214655402,1.1988749027534613
176,12,xgboost,3,0.03,5,2.1534069538310106,1.7083061694225716
177,12,xgboost_naive_transfer,3,0.03,5,1.5965477486762434,1.2682859919160834
178,12,xgboost,3,0.03,6,2.170189088359441,1.7235955967511492
179,12,xgboost_naive_transfer,3,0.03,6,1.6255200551138318,1.2995406080894982
180,12,xgboost,3,0.03,7,2.2089550227442345,1.7453059933221775
181,12,xgboost_naive_transfer,3,0.03,7,1.71897772295959,1.365891668667716
182,12,xgboost,3,0.05,1,1.7964545384178359,1.4116630056867023
183,12,xgboost_naive_transfer,3,0.05,1,1.77898116290532,1.420870432500777
184,12,xgboost,3,0.05,2,1.883645678322782,1.5011387436273143
185,12,xgboost_naive_transfer,3,0.05,2,1.5484886823645077,1.2484159508882353
186,12,xgboost,3,0.05,3,1.940755361040842,1.5263564934579816
187,12,xgboost_naive_transfer,3,0.05,3,1.482616561484408,1.1819791589801998
188,12,xgboost,3,0.05,4,2.0213022666084406,1.5977222897438652
189,12,xgboost_naive_transfer,3,0.05,4,1.5446830249458312,1.22354339661707
190,12,xgboost,3,0.05,5,2.1330715116644234,1.6819359904897326
191,12,xgboost_naive_transfer,3,0.05,5,1.5952209920385656,1.271762669526356
192,12,xgboost,3,0.05,6,2.1998375993552886,1.7525094617562222
193,12,xgboost_naive_transfer,3,0.05,6,1.6127770634756784,1.2819337794577528
194,12,xgboost,3,0.05,7,2.2339273044404058,1.7737947996334706
195,12,xgboost_naive_transfer,3,0.05,7,1.6882131446326647,1.3338037441691222
196,12,xgboost,3,0.08,1,1.8046583588407836,1.4237890765838357
197,12,xgboost_naive_transfer,3,0.08,1,1.7424626339802336,1.391472168157752
198,12,xgboost,3,0.08,2,1.8559170829077842,1.4614207392233787
199,12,xgboost_naive_transfer,3,0.08,2,1.523046544178348,1.2318853907253087
200,12,xgboost,3,0.08,3,1.9561615500736924,1.5438762043603005
201,12,xgboost_naive_transfer,3,0.08,3,1.382782120975313,1.0960758604009304
202,12,xgboost,3,0.08,4,2.0592933655487533,1.6239153818350578
203,12,xgboost_naive_transfer,3,0.08,4,1.4926887226281222,1.1858616079125945
204,12,xgboost,3,0.08,5,2.1369593652789933,1.684790592448499
205,12,xgboost_naive_transfer,3,0.08,5,1.5813229033350258,1.2640790136718492
206,12,xgboost,3,0.08,6,2.2314514771673255,1.7855432738317565
207,12,xgboost_naive_transfer,3,0.08,6,1.625102445656476,1.2826116340914537
208,12,xgboost,3,0.08,7,2.193170937870534,1.7468387692567753
209,12,xgboost_naive_transfer,3,0.08,7,1.7068836280471964,1.3384440390937584
210,12,xgboost,3,0.1,1,1.7978333464690788,1.4129071333339445
211,12,xgboost_naive_transfer,3,0.1,1,1.7792054267954596,1.4221147512997814
212,12,xgboost,3,0.1,2,1.8253320316248465,1.4481842314153195
213,12,xgboost_naive_transfer,3,0.1,2,1.55722908611941,1.2589796178447101
214,12,xgboost,3,0.1,3,1.9166840619318641,1.5064356697707886
215,12,xgboost_naive_transfer,3,0.1,3,1.4422185875630171,1.1491239229276276
216,12,xgboost,3,0.1,4,2.0405198328958076,1.614654151974957
217,12,xgboost_naive_transfer,3,0.1,4,1.488732976388002,1.1876581565168902
218,12,xgboost,3,0.1,5,2.152637460281166,1.7068725692202578
219,12,xgboost_naive_transfer,3,0.1,5,1.5893035964122382,1.2726628395916197
220,12,xgboost,3,0.1,6,2.219533298660248,1.7593699495838333
221,12,xgboost_naive_transfer,3,0.1,6,1.6848939321914944,1.3313300035943647
222,12,xgboost,3,0.1,7,2.1868178425802554,1.736898790862054
223,12,xgboost_naive_transfer,3,0.1,7,1.7384386284362063,1.361195998600008
224,12,xgboost,3,0.12,1,1.804847399188663,1.424147603652252
225,12,xgboost_naive_transfer,3,0.12,1,1.7694294695850772,1.415010514345266
226,12,xgboost,3,0.12,2,1.8500748175030735,1.463616816947693
227,12,xgboost_naive_transfer,3,0.12,2,1.373701873274878,1.1107117153806403
228,12,xgboost,3,0.12,3,1.9434670697001377,1.5376781343444823
229,12,xgboost_naive_transfer,3,0.12,3,1.4053106359404297,1.1195193147789377
230,12,xgboost,3,0.12,4,2.0117571312767946,1.5916209013247453
231,12,xgboost_naive_transfer,3,0.12,4,1.5211641149016288,1.2084319893868192
232,12,xgboost,3,0.12,5,2.1649742249934936,1.7149968000839808
233,12,xgboost_naive_transfer,3,0.12,5,1.600079818209685,1.2585140686659324
234,12,xgboost,3,0.12,6,2.1463305938253545,1.6935957563941368
235,12,xgboost_naive_transfer,3,0.12,6,1.6530223141448162,1.3069623149027834
236,12,xgboost,3,0.12,7,2.262789683076957,1.8008875900015051
237,12,xgboost_naive_transfer,3,0.12,7,1.7196283699762838,1.3394664564958476
238,12,xgboost,3,0.15,1,1.8100787276808024,1.4272073660539855
239,12,xgboost_naive_transfer,3,0.15,1,1.7472610075021227,1.3975858871142552
240,12,xgboost,3,0.15,2,1.8092014738258149,1.4338331030242288
241,12,xgboost_naive_transfer,3,0.15,2,1.4808416703050105,1.1809763127026998
242,12,xgboost,3,0.15,3,1.921838042350466,1.487014236780819
243,12,xgboost_naive_transfer,3,0.15,3,1.424956923092282,1.1299334026317027
244,12,xgboost,3,0.15,4,2.05548446656121,1.625239132486766
245,12,xgboost_naive_transfer,3,0.15,4,1.4572122338626696,1.1456625378455805
246,12,xgboost,3,0.15,5,2.124295371828581,1.6952276752142326
